,DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
354,2019-03-17 11:36:44,B10002,323.0,-22.814970000000002,-43.187279,0.0
355,2019-03-17 11:36:44,B71105,238.0,-22.929417,-43.25486,0.0
356,2019-03-17 11:36:45,B28562,616.0,-22.81459,-43.188648,0.0
357,2019-03-17 11:36:46,B32788,386.0,-22.82641,-43.405811,0.0
358,2019-03-17 11:36:49,B42665,,-22.876471,-43.32967,0.0
359,2019-03-17 11:36:52,C44545,,-22.860670000000002,-43.356021999999996,0.0
360,2019-03-17 11:36:53,B11585,669.0,-22.811277,-43.372917,0.0
361,2019-03-17 11:36:58,B28501,325.0,-22.814711,-43.18869,0.0
362,2019-03-17 11:36:58,B82672,265.0,-22.859015,-43.370831,0.37
363,2019-03-17 11:37:04,B25598,,-22.958579999999998,-43.651909,0.0
364,2019-03-17 11:37:04,B32556,779.0,-22.816401000000003,-43.394299,0.0
365,2019-03-17 11:37:06,B28602,350.0,-22.815901,-43.188332,1.0
366,2019-03-17 11:37:09,B31112,,-22.8046,-43.310032,0.0
367,2019-03-17 11:37:12,B32674,793.0,-22.816561,-43.394259999999996,0.0
368,2019-03-17 11:37:14,B31160,,-22.80467,-43.30999,0.0
369,2019-03-17 11:37:15,B71058,239.0,-22.88862,-43.291771000000004,0.0
370,2019-03-17 11:37:19,B32686,793.0,-22.81638,-43.39447,0.0
371,2019-03-17 11:37:20,B32700,265.0,-22.85693,-43.366039,0.0
372,2019-03-17 11:37:32,B71069,455.0,-22.929781,-43.254375,0.19
373,2019-03-17 11:37:34,B28511,326.0,-22.816,-43.187870000000004,0.0
374,2019-03-17 11:37:35,A29070,,-22.84127,-43.25378,0.0
375,2019-03-17 11:37:35,B44694,,-22.860291,-43.356419,0.0
376,2019-03-17 11:37:41,B32524,688.0,-22.81674,-43.3941,0.0
377,2019-03-17 11:37:42,B82538,265.0,-22.858207999999998,-43.37093,0.0
378,2019-03-17 11:37:46,B32647,795.0,-22.81699,-43.39407,0.0
379,2019-03-17 11:37:50,B32501,944.0,-22.816010000000002,-43.394779,0.0
380,2019-03-17 11:37:52,B27135,905.0,-22.817671,-43.301899,0.0
381,2019-03-17 11:37:53,B10554,,-22.86821,-43.257191,0.0
382,2019-03-17 11:38:01,B25809,,-22.90201,-43.299389,0.0
383,2019-03-17 11:38:03,B11562,908.0,-22.866684,-43.355457,0.0
384,2019-03-17 11:38:03,B32666,687.0,-22.815170000000002,-43.386669,0.0
385,2019-03-17 11:38:04,B31125,,-23.04401,-43.55418,0.0
386,2019-03-17 11:38:05,B28721,2343.0,-22.81447,-43.18898,0.0
387,2019-03-17 11:38:05,B31155,,-22.804939,-43.309799,0.0
388,2019-03-17 11:38:07,B10129,323.0,-22.815201000000002,-43.187469,0.0
389,2019-03-17 11:38:08,B42588,,-22.876520000000003,-43.330028999999996,0.0
390,2019-03-17 11:38:09,B71067,455.0,-22.930243,-43.253952000000005,0.0
391,2019-03-17 11:38:13,B44563,,-22.86039,-43.355979999999995,0.0
392,2019-03-17 11:38:16,B25510,,-22.902109,-43.298851,0.0
393,2019-03-17 11:38:17,B44612,638.0,-22.860741,-43.356121,0.0
394,2019-03-17 11:38:21,B10050,328.0,-22.814985,-43.187042,0.0
395,2019-03-17 11:38:24,B25602,,-22.902769,-43.297661,0.0
396,2019-03-17 11:38:24,B31104,,-22.804399,-43.309738,0.0
397,2019-03-17 11:38:25,B31038,,-22.80513,-43.30986,0.0
398,2019-03-17 11:38:27,B28601,324.0,-22.814779,-43.188709,0.0
399,2019-03-17 11:38:27,B32790,386.0,-22.816959,-43.39407,0.0
400,2019-03-17 11:38:30,B11599,362.0,-22.865915,-43.357063000000004,0.0
401,2019-03-17 11:38:31,B32743,665.0,-22.816879,-43.394241,0.0
402,2019-03-17 11:38:33,A27657,,-22.920521,-43.256142,20.0
403,2019-03-17 11:38:40,B31128,,-22.804951000000003,-43.30938,0.0
404,2019-03-17 11:38:47,B31139,,-22.804899,-43.309471,0.0
405,2019-03-17 11:38:49,B25808,,-22.90201,-43.29937,0.0
406,2019-03-17 11:38:58,B10409,2342.0,-22.814657,-43.18737,0.0
407,2019-03-17 11:38:59,B10507,,-22.86824,-43.257118,0.0
408,2019-03-17 11:39:00,B25545,,-22.902201,-43.298988,0.0
409,2019-03-17 11:39:00,B25584,,-22.90276,-43.297661,0.0
410,2019-03-17 11:39:05,B42516,,-22.876209,-43.32959,0.0
411,2019-03-17 11:39:06,B10108,327.0,-22.815042000000002,-43.187153,0.0
412,2019-03-17 11:39:14,B25503,,-22.90193,-43.298512,0.0
413,2019-03-17 11:39:15,B10107,910.0,-22.815331,-43.186794,0.0
414,2019-03-17 11:39:15,B27164,,-22.817579000000002,-43.301708000000005,0.0
415,2019-03-17 11:39:15,B71096,238.0,-22.92977,-43.25436,0.0
416,2019-03-17 11:39:17,B25813,,-22.902201,-43.298629999999996,0.0
417,2019-03-17 11:39:17,B27103,265.0,-22.816979999999997,-43.302368,0.0
418,2019-03-17 11:39:21,B28717,2343.0,-22.81547,-43.187931,0.0
419,2019-03-17 11:39:24,B10533,,-22.868259,-43.257179,0.0
420,2019-03-17 11:39:24,B32787,296.0,-22.81502,-43.386711,0.0
421,2019-03-17 11:39:25,B10414,2342.0,-22.814651,-43.187317,0.0
422,2019-03-17 11:39:31,B10534,,-22.867860999999998,-43.25721,0.0
423,2019-03-17 11:39:32,C44579,,-22.860979,-43.35622,0.0
424,2019-03-17 11:39:34,B32598,2305.0,-22.81502,-43.38694,0.0
425,2019-03-17 11:39:36,B10098,634.0,-22.815082999999998,-43.18734,0.0
426,2019-03-17 11:39:41,B25811,,-22.902081,-43.299479999999996,0.0
427,2019-03-17 11:39:42,B32605,944.0,-22.81636,-43.394459000000005,0.0
428,2019-03-17 11:39:46,B10505,,-22.868349,-43.257271,0.0
429,2019-03-17 11:39:47,B11679,,-22.866289000000002,-43.356915,0.0
430,2019-03-17 11:39:48,B44620,,-22.860820999999998,-43.35622,0.0
431,2019-03-17 11:39:49,B28569,324.0,-22.81596,-43.189910999999995,0.0
432,2019-03-17 11:39:49,B71039,239.0,-22.888306,-43.29208,0.0
433,2019-03-17 11:39:52,B28714,2343.0,-22.81554,-43.187969,0.0
434,2019-03-17 11:39:53,B28616,696.0,-22.815701,-43.187809,0.0
435,2019-03-17 11:40:01,B25807,,-22.901979,-43.299358000000005,0.0
436,2019-03-17 11:40:02,B71015,247.0,-22.890232,-43.292320000000004,0.74
437,2019-03-17 11:40:05,B44529,SVA685,-22.860451,-43.356239,0.0
438,2019-03-17 11:40:09,B10135,913.0,-22.815664,-43.186768,0.0
439,2019-03-17 11:40:09,B31158,,-22.804689,-43.3092,0.0
440,2019-03-17 11:40:12,B11589,908.0,-22.866644,-43.355090999999994,0.0
441,2019-03-17 11:40:16,B42619,,-22.8764,-43.33007,0.0
442,2019-03-17 11:40:19,B25576,,-22.902679,-43.299351,0.0
443,2019-03-17 11:40:20,B32518,779.0,-22.817498999999998,-43.393108000000005,0.0
444,2019-03-17 11:40:21,B28502,325.0,-22.8148,-43.188499,0.0
445,2019-03-17 11:40:22,B31118,,-22.80497,-43.309340999999996,0.0
446,2019-03-17 11:40:25,B32802,2305.0,-22.814859,-43.3867,0.0
447,2019-03-17 11:40:26,B10079,915.0,-22.814962,-43.187382,0.0
448,2019-03-17 11:40:27,B44687,,-22.860661,-43.355701,0.0
449,2019-03-17 11:40:34,B11565,669.0,-22.811237,-43.372299,0.0
450,2019-03-17 11:40:35,B42597,457.0,-22.886471,-43.300079,0.0
451,2019-03-17 11:40:36,B11624,362.0,-22.86672,-43.355022,0.0
452,2019-03-17 11:40:36,B44546,,-22.859751,-43.355202,0.0
453,2019-03-17 11:40:38,B11551,778.0,-22.810928,-43.372871,0.0
454,2019-03-17 11:40:43,B10515,,-22.868019,-43.25703,0.0
455,2019-03-17 11:40:53,B28615,696.0,-22.81571,-43.187859,0.0
456,2019-03-17 11:40:53,B42569,650.0,-22.87639,-43.329868,0.0
457,2019-03-17 11:40:54,B32675,795.0,-22.816999,-43.393978000000004,0.0
458,2019-03-17 11:40:54,B71022,455.0,-22.929508,-43.254909999999995,0.19
459,2019-03-17 11:41:02,B25803,,-22.902120999999998,-43.299351,0.0
460,2019-03-17 11:41:03,B32553,399.0,-22.81567,-43.38686,0.0
461,2019-03-17 11:41:09,B71099,455.0,-22.929861,-43.254326,0.0
462,2019-03-17 11:41:11,B42573,,-22.876341,-43.33036,0.0
463,2019-03-17 11:41:14,B44661,,-22.860879999999998,-43.356171,0.0
464,2019-03-17 11:41:16,B10122,323.0,-22.814404999999997,-43.188175,0.0
465,2019-03-17 11:41:16,B27154,,-22.754820000000002,-43.29425,0.0
466,2019-03-17 11:41:23,B32709,386.0,-22.81653,-43.39439,0.0
467,2019-03-17 11:41:26,B44590,,-22.860439000000003,-43.355331,0.0
468,2019-03-17 11:41:34,B32754,296.0,-22.815120999999998,-43.386978000000006,0.0
469,2019-03-17 11:41:37,B31157,,-22.804899,-43.309422,0.0
470,2019-03-17 11:41:39,B10516,,-22.86833,-43.256931,0.0
471,2019-03-17 11:41:39,B32747,779.0,-22.817881,-43.393532,0.0
472,2019-03-17 11:41:41,B32532,298.0,-22.81695,-43.394329,0.0
473,2019-03-17 11:41:42,B10027,323.0,-22.815004000000002,-43.187416,0.0
474,2019-03-17 11:41:45,B10124,323.0,-22.814732,-43.187622,0.0
475,2019-03-17 11:41:48,B10550,,-22.868401000000002,-43.257141,0.0
476,2019-03-17 11:41:48,B32656,779.0,-22.816311,-43.39463,0.0
477,2019-03-17 11:41:49,B11550,908.0,-22.866922,-43.355026,0.0
478,2019-03-17 11:41:52,B82528,711.0,-22.858727,-43.371029,0.0
479,2019-03-17 11:41:54,B11510,908.0,-22.866107999999997,-43.356528999999995,0.0
480,2019-03-17 11:41:57,B32695,342.0,-22.816629000000002,-43.394119,0.0
481,2019-03-17 11:41:58,B32554,342.0,-22.81636,-43.39447,0.0
482,2019-03-17 11:42:00,B28612,329.0,-22.81444,-43.188549,0.0
483,2019-03-17 11:42:01,B42525,,-22.876499,-43.329781,0.0
484,2019-03-17 11:42:06,B31107,,-22.804741,-43.3092,0.0
485,2019-03-17 11:42:08,B32653,779.0,-22.815451,-43.38718,0.0
486,2019-03-17 11:42:08,B71136,455.0,-22.929697,-43.254154,0.0
487,2019-03-17 11:42:10,B31156,483.0,-22.80497,-43.309311,0.0
488,2019-03-17 11:42:12,B25613,606.0,-22.90225,-43.298728999999994,0.0
489,2019-03-17 11:42:12,B27064,905.0,-22.816879,-43.301311,0.0
490,2019-03-17 11:42:13,B71115,247.0,-22.888334,-43.292484,0.0
491,2019-03-17 11:42:13,B71119,247.0,-22.88835,-43.29253,0.37
492,2019-03-17 11:42:14,B11566,669.0,-22.811338,-43.372849,0.0
493,2019-03-17 11:42:15,B27155,639.0,-22.817419,-43.30212,0.0
494,2019-03-17 11:42:15,B27181,639.0,-22.81748,-43.302052,0.0
495,2019-03-17 11:42:15,B32601,793.0,-22.816129999999998,-43.394619,0.0
496,2019-03-17 11:42:16,B32685,795.0,-22.81741,-43.393421000000004,0.0
497,2019-03-17 11:42:17,B11548,908.0,-22.866934,-43.355571999999995,0.0
498,2019-03-17 11:42:18,B28745,2343.0,-22.814421,-43.188961,0.0
499,2019-03-17 11:42:22,B10191,323.0,-22.815065,-43.186981,0.0
500,2019-03-17 11:42:27,B11635,378.0,-22.866316,-43.356976,0.0
501,2019-03-17 11:42:37,B27156,639.0,-22.8176,-43.301899,0.0
502,2019-03-17 11:42:38,B44666,,-22.861219000000002,-43.35561,0.0
503,2019-03-17 11:42:41,B32737,946.0,-22.81658,-43.394299,0.0
504,2019-03-17 11:42:41,B32842,296.0,-22.815201000000002,-43.387138,0.0
505,2019-03-17 11:42:41,B71100,455.0,-22.929806,-43.254738,0.0
506,2019-03-17 11:42:53,B25573,,-22.902639,-43.297871,0.0
507,2019-03-17 11:42:56,B25543,,-22.902611,-43.297691,0.0
508,2019-03-17 11:42:58,B42584,,-22.876381,-43.329708000000004,0.0
509,2019-03-17 11:42:58,B63038,,-22.792561,-43.294601,0.0
510,2019-03-17 11:43:02,B42519,,-22.87624,-43.330219,0.0
511,2019-03-17 11:43:06,B28740,2343.0,-22.814429999999998,-43.188992,0.0
512,2019-03-17 11:43:08,B25804,,-22.90214,-43.299332,0.0
513,2019-03-17 11:43:11,B25506,,-22.90205,-43.29858,0.0
514,2019-03-17 11:43:14,B32550,944.0,-22.81673,-43.394271999999994,0.0
515,2019-03-17 11:43:17,B32594,311.0,-22.81671,-43.393978000000004,0.0
516,2019-03-17 11:43:22,B28708,2343.0,-22.814541000000002,-43.18895,0.0
517,2019-03-17 11:43:27,B71042,247.0,-22.888603,-43.291809,0.0
518,2019-03-17 11:43:27,C30214,,-22.95137,-43.348141,8.0
519,2019-03-17 11:43:33,B31132,,-22.804831,-43.30917,0.0
520,2019-03-17 11:43:33,B32616,944.0,-22.816179,-43.394829,0.0
521,2019-03-17 11:43:34,B31129,,-22.804291,-43.310902,0.0
522,2019-03-17 11:43:37,B10040,634.0,-22.81485,-43.187263,0.0
523,2019-03-17 11:43:38,B42590,,-22.87653,-43.330051,0.0
524,2019-03-17 11:43:40,B10145,910.0,-22.814825,-43.18766,0.0
525,2019-03-17 11:43:45,B11538,908.0,-22.866684,-43.354988,0.0
526,2019-03-17 11:43:50,B32718,386.0,-22.816851,-43.394211,0.0
527,2019-03-17 11:43:50,B42578,650.0,-22.876220999999997,-43.330040000000004,0.0
528,2019-03-17 11:43:50,B71117,,-22.930616,-43.254597,0.0
529,2019-03-17 11:43:51,B71074,455.0,-22.929745,-43.254108,0.0
530,2019-03-17 11:43:53,B11587,362.0,-22.865814,-43.356827,0.0
531,2019-03-17 11:43:55,B27128,905.0,-22.816810999999998,-43.301849,0.0
532,2019-03-17 11:43:58,B10090,322.0,-22.814242999999998,-43.187603,0.0
533,2019-03-17 11:43:58,B10192,915.0,-22.814341,-43.187706,0.0
534,2019-03-17 11:43:59,B44592,355.0,-22.860398999999997,-43.35545,0.0
535,2019-03-17 11:44:01,B31119,,-22.804939,-43.309349,0.0
536,2019-03-17 11:44:04,B25805,,-22.902120999999998,-43.29932,0.0
537,2019-03-17 11:44:06,B27020,,-22.816810999999998,-43.301708000000005,0.0
538,2019-03-17 11:44:06,B28628,321.0,-22.815781,-43.18853,0.0
539,2019-03-17 11:44:07,B28528,326.0,-22.815069,-43.188511,0.0
540,2019-03-17 11:44:11,B11514,778.0,-22.805735000000002,-43.36285,0.0
541,2019-03-17 11:44:14,B42522,457.0,-22.88658,-43.300049,0.0
542,2019-03-17 11:44:20,B10038,323.0,-22.814718,-43.187576,0.0
543,2019-03-17 11:44:20,B10419,2342.0,-22.8151,-43.187214000000004,0.0
544,2019-03-17 11:44:21,B32572,342.0,-22.815920000000002,-43.39492,0.0
545,2019-03-17 11:44:21,B71134,247.0,-22.888223999999997,-43.292431,0.0
546,2019-03-17 11:44:24,B28704,2344.0,-22.814791,-43.188511,0.0
547,2019-03-17 11:44:24,B82658,711.0,-22.858801,-43.370911,0.0
548,2019-03-17 11:44:27,B32775,296.0,-22.815729,-43.386688,0.0
549,2019-03-17 11:44:28,B10410,2342.0,-22.81465,-43.187346999999995,0.0
550,2019-03-17 11:44:28,B32648,795.0,-22.816299,-43.39465,0.0
551,2019-03-17 11:44:28,B42518,,-22.8764,-43.329731,0.0
552,2019-03-17 11:44:30,B32751,946.0,-22.81501,-43.386871,0.0
553,2019-03-17 11:44:38,B25537,,-22.901951,-43.29882,0.0
554,2019-03-17 11:44:39,B25502,,-22.90213,-43.298519,0.0
555,2019-03-17 11:44:42,B11696,778.0,-22.810856,-43.372917,0.0
556,2019-03-17 11:44:42,B32672,779.0,-22.816669,-43.394169,0.0
557,2019-03-17 11:44:48,B28611,329.0,-22.81599,-43.18866,5.0
558,2019-03-17 11:44:50,B25535,,-22.90202,-43.298728999999994,0.0
559,2019-03-17 11:44:51,B25806,,-22.902069,-43.29929,0.0
560,2019-03-17 11:45:02,B28504,321.0,-22.81596,-43.188099,0.0
561,2019-03-17 11:45:02,B28715,2343.0,-22.814569,-43.188789,0.0
562,2019-03-17 11:45:03,B71078,247.0,-22.889206,-43.291911999999996,0.0
563,2019-03-17 11:45:04,B31089,,-22.80418,-43.31057,0.0
564,2019-03-17 11:45:05,B44513,,-22.84458,-43.283009,0.0
565,2019-03-17 11:45:06,B11687,,-22.866587,-43.355232,0.0
566,2019-03-17 11:45:06,B42561,,-22.876551,-43.330379,0.0
567,2019-03-17 11:45:10,B42620,,-22.87649,-43.32951,0.0
568,2019-03-17 11:45:11,B25608,,-22.90246,-43.297740999999995,0.0
569,2019-03-17 11:45:18,B42511,,-22.876369,-43.329842,0.0
570,2019-03-17 11:45:21,B10539,680.0,-22.868139000000003,-43.257290000000005,0.0
571,2019-03-17 11:45:21,B25507,,-22.902739999999998,-43.297779,0.0
572,2019-03-17 11:45:29,B58075,,-22.837879,-43.285259,32.0
573,2019-03-17 11:45:30,B25814,,-22.902060000000002,-43.299221,0.0
574,2019-03-17 11:45:32,B28580,325.0,-22.81514,-43.188728000000005,0.0
575,2019-03-17 11:45:32,B32592,688.0,-22.818089999999998,-43.39315,0.0
576,2019-03-17 11:45:33,B28514,935.0,-22.815920000000002,-43.18779,0.0
577,2019-03-17 11:45:34,B42565,,-22.87624,-43.330379,0.0
578,2019-03-17 11:45:35,B32810,296.0,-22.81576,-43.388351,0.0
579,2019-03-17 11:45:36,B42560,,-22.87653,-43.329948,0.0
580,2019-03-17 11:45:36,B71129,247.0,-22.841427,-43.254036,0.0
581,2019-03-17 11:45:41,B27027,905.0,-22.816810999999998,-43.301159000000006,0.0
582,2019-03-17 11:45:41,B28609,696.0,-22.815379999999998,-43.18858,0.0
583,2019-03-17 11:45:44,B42542,,-22.876539,-43.330428999999995,0.0
584,2019-03-17 11:45:48,B25615,,-22.90251,-43.299561,3.0
585,2019-03-17 11:45:50,B27031,639.0,-22.816810999999998,-43.301682,0.0
586,2019-03-17 11:45:51,B42664,,-22.876551,-43.33036,0.0
587,2019-03-17 11:45:54,B10520,,-22.868219,-43.257252,0.0
588,2019-03-17 11:45:54,B31153,,-22.804920000000003,-43.309898,0.0
589,2019-03-17 11:45:57,B11569,669.0,-22.811370999999998,-43.372131,0.0
590,2019-03-17 11:45:57,B32606,779.0,-22.81679,-43.39415,0.0
591,2019-03-17 11:45:59,B71030,239.0,-22.888073000000002,-43.292431,0.0
592,2019-03-17 11:46:04,B28742,2344.0,-22.81459,-43.188831,0.0
593,2019-03-17 11:46:07,B28532,,-22.815571,-43.18808,0.0
594,2019-03-17 11:46:09,B32526,687.0,-22.816629000000002,-43.39407,0.0
595,2019-03-17 11:46:10,B11647,669.0,-22.804939,-43.363186,5.37
596,2019-03-17 11:46:13,B25815,,-22.90204,-43.299198,0.0
597,2019-03-17 11:46:16,B31072,,-22.80452,-43.30975,0.0
598,2019-03-17 11:46:16,B44632,355.0,-22.8536,-43.375931,0.0
599,2019-03-17 11:46:19,C82536,,-22.858376,-43.370869,0.0
600,2019-03-17 11:46:21,B31123,,-22.80415,-43.310749,0.0
601,2019-03-17 11:46:26,C44527,,-22.86062,-43.355831,0.0
602,2019-03-17 11:46:27,B32692,793.0,-22.816311,-43.394421,0.0
603,2019-03-17 11:46:28,B31127,,-22.80463,-43.309719,0.0
604,2019-03-17 11:46:29,B44643,,-22.860398999999997,-43.355919,0.0
605,2019-03-17 11:46:30,B32560,779.0,-22.81745,-43.393471000000005,0.0
606,2019-03-17 11:46:31,B28729,2344.0,-22.81464,-43.188728000000005,0.0
607,2019-03-17 11:46:32,B28735,2343.0,-22.814911,-43.188751,0.0
608,2019-03-17 11:46:35,B11537,773.0,-22.810938,-43.372871,0.0
609,2019-03-17 11:46:37,C44518,,-22.861110999999998,-43.356468,0.0
610,2019-03-17 11:46:38,B28701,2344.0,-22.814529,-43.188801,0.0
611,2019-03-17 11:46:38,B42587,,-22.8764,-43.330428999999995,0.0
612,2019-03-17 11:46:40,B10035,328.0,-22.815298000000002,-43.187447,0.37
613,2019-03-17 11:46:46,B28555,326.0,-22.815189,-43.188271,0.0
614,2019-03-17 11:46:52,B11603,378.0,-22.866364,-43.356083,0.0
615,2019-03-17 11:46:55,B44595,,-22.765921,-43.422748999999996,0.0
616,2019-03-17 11:46:59,B25512,,-22.9023,-43.298519,0.0
617,2019-03-17 11:47:00,B25812,,-22.902031,-43.299198,0.0
618,2019-03-17 11:47:00,B71002,247.0,-22.888018,-43.292362,0.0
619,2019-03-17 11:47:05,B71029,247.0,-22.912048000000002,-43.297363,0.0
620,2019-03-17 11:47:10,B27111,265.0,-22.81781,-43.302021,0.0
621,2019-03-17 11:47:11,B32517,292.0,-22.815639,-43.386631,0.0
622,2019-03-17 11:47:12,B32698,342.0,-22.81679,-43.394058,0.0
623,2019-03-17 11:47:24,B11673,378.0,-22.866323,-43.357018,0.0
624,2019-03-17 11:47:25,B27160,639.0,-22.816799,-43.30125,0.0
625,2019-03-17 11:47:38,B32587,342.0,-22.816299,-43.394341,0.0
626,2019-03-17 11:47:39,B28539,326.0,-22.815620000000003,-43.187931,0.0
627,2019-03-17 11:47:44,B25816,,-22.901991,-43.299252,0.0
628,2019-03-17 11:47:48,B32840,296.0,-22.815269,-43.386669,0.0
629,2019-03-17 11:47:51,B28617,696.0,-22.815941,-43.188389,0.0
630,2019-03-17 11:47:53,B44512,,-22.860670000000002,-43.356071,0.0
631,2019-03-17 11:47:56,B27125,950.0,-22.816860000000002,-43.302231,0.0
632,2019-03-17 11:47:57,B32582,688.0,-22.815379999999998,-43.387131,0.0
633,2019-03-17 11:48:00,B11613,378.0,-22.863857,-43.373505,0.0
634,2019-03-17 11:48:01,B11549,378.0,-22.866329,-43.356934,0.0
635,2019-03-17 11:48:09,B71063,238.0,-22.929942999999998,-43.25412,0.0
636,2019-03-17 11:48:10,B10509,,-22.868271,-43.25721,0.0
637,2019-03-17 11:48:12,B11604,908.0,-22.86672,-43.355156,0.0
638,2019-03-17 11:48:15,B27007,905.0,-22.816860000000002,-43.30175,0.0
639,2019-03-17 11:48:16,B10110,328.0,-22.789213,-43.161823,0.0
640,2019-03-17 11:48:23,B27139,950.0,-22.817039,-43.301079,0.0
641,2019-03-17 11:48:23,B44650,,-22.8613,-43.355709000000004,0.0
642,2019-03-17 11:48:26,B11636,378.0,-22.865789000000003,-43.356636,0.0
643,2019-03-17 11:48:26,B42527,457.0,-22.876499,-43.329819,0.0
644,2019-03-17 11:48:27,B71013,239.0,-22.88854,-43.291927,0.0
645,2019-03-17 11:48:31,B27133,SVC905,-22.817511,-43.301819,0.0
646,2019-03-17 11:48:33,B27024,639.0,-22.817329,-43.3022,0.0
647,2019-03-17 11:48:34,B71008,247.0,-22.888664000000002,-43.291561,0.0
648,2019-03-17 11:48:38,B32637,,-22.815701,-43.387039,0.0
649,2019-03-17 11:48:38,B32701,265.0,-22.816669,-43.394192,0.0
650,2019-03-17 11:48:41,B28566,329.0,-22.815069,-43.188358,0.0
651,2019-03-17 11:48:48,B10518,,-22.868370000000002,-43.257141,0.0
652,2019-03-17 11:48:48,B32541,944.0,-22.816810999999998,-43.394138,0.0
653,2019-03-17 11:48:56,B32750,665.0,-22.81658,-43.394259999999996,0.0
654,2019-03-17 11:49:04,B25552,,-22.901911,-43.298382000000004,0.0
655,2019-03-17 11:49:04,B27025,355.0,-22.81757,-43.30209,0.0
656,2019-03-17 11:49:04,B31005,,-22.804910999999997,-43.30925,0.0
657,2019-03-17 11:49:06,B10545,627.0,-22.868139000000003,-43.25716,0.0
658,2019-03-17 11:49:13,B25569,,-22.902491,-43.29937,2.0
659,2019-03-17 11:49:13,B42582,,-22.876431,-43.330559,0.0
660,2019-03-17 11:49:15,B82671,711.0,-22.857965,-43.371243,0.0
661,2019-03-17 11:49:17,B32804,2305.0,-22.8148,-43.386719,0.0
662,2019-03-17 11:49:18,B42666,457.0,-22.876820000000002,-43.33036,0.0
663,2019-03-17 11:49:19,B11597,362.0,-22.866072,-43.356884,0.0
664,2019-03-17 11:49:23,B71072,238.0,-22.929976999999997,-43.254017,0.0
665,2019-03-17 11:49:30,B31014,,-22.8043,-43.309891,0.0
666,2019-03-17 11:49:37,B31137,,-22.80489,-43.309509000000006,0.0
667,2019-03-17 11:49:41,B27185,,-22.817698999999998,-43.301781,0.0
668,2019-03-17 11:49:43,B10511,627.0,-22.874531,-43.284908,0.0
669,2019-03-17 11:49:43,B32569,SP265,-22.816231,-43.394508,0.0
670,2019-03-17 11:49:45,B28713,2343.0,-22.81444,-43.189049,0.0
671,2019-03-17 11:49:46,B11606,665.0,-22.811188,-43.372578000000004,0.0
672,2019-03-17 11:49:46,B27043,265.0,-22.817459,-43.302078,0.0
673,2019-03-17 11:49:46,B31078,,-22.804689,-43.31004,0.0
674,2019-03-17 11:49:48,B32585,795.0,-22.816481,-43.39444,0.0
675,2019-03-17 11:49:52,B32796,399.0,-22.81805,-43.393211,0.0
676,2019-03-17 11:49:53,B28533,321.0,-22.815331,-43.18866,0.0
677,2019-03-17 11:49:55,B11591,908.0,-22.866745,-43.355366,0.0
678,2019-03-17 11:49:57,B10137,322.0,-22.814566,-43.187729,0.0
679,2019-03-17 11:50:01,B10521,,-22.868370000000002,-43.25721,0.0
680,2019-03-17 11:50:02,B27098,265.0,-22.817039,-43.301609,0.0
681,2019-03-17 11:50:11,B42612,,-22.876301,-43.330021,0.0
682,2019-03-17 11:50:13,B25530,,-22.902531,-43.298901,3.0
683,2019-03-17 11:50:18,B10008,328.0,-22.815172,-43.186844,0.0
684,2019-03-17 11:50:18,B32640,793.0,-22.816520999999998,-43.394489,0.0
685,2019-03-17 11:50:20,B32834,399.0,-22.81703,-43.393799,0.0
686,2019-03-17 11:50:21,B28564,321.0,-22.815041,-43.1884,0.0
687,2019-03-17 11:50:22,B82670,265.0,-22.857643,-43.371346,0.0
688,2019-03-17 11:50:24,B31091,,-22.804501000000002,-43.309669,0.0
689,2019-03-17 11:50:24,B71036,247.0,-22.888601,-43.291645,0.0
690,2019-03-17 11:50:25,B27187,950.0,-22.816931,-43.30135,0.0
691,2019-03-17 11:50:26,B28512,324.0,-22.814830999999998,-43.188519,0.0
692,2019-03-17 11:50:30,B25505,,-22.902031,-43.298561,0.0
693,2019-03-17 11:50:31,B28606,350.0,-22.815001000000002,-43.18845,0.0
694,2019-03-17 11:50:34,B82559,711.0,-22.857613,-43.371269,1.85
695,2019-03-17 11:50:35,B28613,329.0,-22.815260000000002,-43.188469,0.0
696,2019-03-17 11:50:36,B28558,329.0,-22.831659,-43.329239,0.0
697,2019-03-17 11:50:36,B28592,616.0,-22.81567,-43.188271,0.0
698,2019-03-17 11:50:38,A29098,,-22.86775,-43.290531,0.0
699,2019-03-17 11:50:40,B44536,,-22.861191,-43.356091,0.0
700,2019-03-17 11:50:44,B27087,,-22.871799,-43.245521999999994,58.0
701,2019-03-17 11:50:45,B25553,,-22.901979,-43.29829,0.0
702,2019-03-17 11:50:45,B28557,925.0,-22.815201000000002,-43.188412,0.0
703,2019-03-17 11:50:48,B27132,905.0,-22.816689999999998,-43.301528999999995,0.0
704,2019-03-17 11:50:55,B32544,311.0,-22.816370000000003,-43.394501,0.0
