CISP;mes;vano;mes_ano;AISP;RISP;munic;mcirc;Regiao;armas_apreendidas
4;4;2003;2003m4;5;1;Rio de Janeiro;3304557;Capital;7
5;4;2003;2003m4;13;1;Rio de Janeiro;3304557;Capital;6
6;4;2003;2003m4;1;1;Rio de Janeiro;3304557;Capital;17
7;4;2003;2003m4;1;1;Rio de Janeiro;3304557;Capital;4
9;4;2003;2003m4;2;1;Rio de Janeiro;3304557;Capital;9
10;4;2003;2003m4;2;1;Rio de Janeiro;3304557;Capital;3
12;4;2003;2003m4;19;1;Rio de Janeiro;3304557;Capital;9
13;4;2003;2003m4;19;1;Rio de Janeiro;3304557;Capital;3
14;4;2003;2003m4;23;1;Rio de Janeiro;3304557;Capital;1
15;4;2003;2003m4;23;1;Rio de Janeiro;3304557;Capital;10
16;4;2003;2003m4;31;2;Rio de Janeiro;3304557;Capital;6
17;4;2003;2003m4;4;1;Rio de Janeiro;3304557;Capital;10
18;4;2003;2003m4;6;1;Rio de Janeiro;3304557;Capital;3
19;4;2003;2003m4;6;1;Rio de Janeiro;3304557;Capital;7
20;4;2003;2003m4;6;1;Rio de Janeiro;3304557;Capital;11
21;4;2003;2003m4;22;1;Rio de Janeiro;3304557;Capital;16
22;4;2003;2003m4;16;1;Rio de Janeiro;3304557;Capital;15
23;4;2003;2003m4;3;1;Rio de Janeiro;3304557;Capital;12
24;4;2003;2003m4;3;1;Rio de Janeiro;3304557;Capital;13
25;4;2003;2003m4;3;1;Rio de Janeiro;3304557;Capital;49
26;4;2003;2003m4;3;1;Rio de Janeiro;3304557;Capital;0
27;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;5
28;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;2
29;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;4
30;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;8
31;4;2003;2003m4;14;2;Rio de Janeiro;3304557;Capital;0
32;4;2003;2003m4;18;2;Rio de Janeiro;3304557;Capital;30
33;4;2003;2003m4;14;2;Rio de Janeiro;3304557;Capital;25
34;4;2003;2003m4;14;2;Rio de Janeiro;3304557;Capital;66
35;4;2003;2003m4;39;2;Rio de Janeiro;3304557;Capital;21
36;4;2003;2003m4;27;2;Rio de Janeiro;3304557;Capital;8
37;4;2003;2003m4;17;1;Rio de Janeiro;3304557;Capital;12
38;4;2003;2003m4;16;1;Rio de Janeiro;3304557;Capital;18
39;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;39
40;4;2003;2003m4;9;2;Rio de Janeiro;3304557;Capital;6
41;4;2003;2003m4;18;2;Rio de Janeiro;3304557;Capital;18
43;4;2003;2003m4;39;2;Rio de Janeiro;3304557;Capital;0
44;4;2003;2003m4;3;1;Rio de Janeiro;3304557;Capital;7
48;4;2003;2003m4;24;3;Seropédica;3305554;Baixada Fluminense;5
50;4;2003;2003m4;24;3;Itaguaí;3302007;Baixada Fluminense;7
51;4;2003;2003m4;24;3;Paracambi;3303609;Baixada Fluminense;2
52;4;2003;2003m4;20;3;Nova Iguaçu;3303500;Baixada Fluminense;3
53;4;2003;2003m4;20;3;Mesquita;3302858;Baixada Fluminense;7
54;4;2003;2003m4;20;3;Belford Roxo;3300456;Baixada Fluminense;15
55;4;2003;2003m4;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;16
56;4;2003;2003m4;20;3;Nova Iguaçu;3303500;Baixada Fluminense;18
57;4;2003;2003m4;20;3;Nilópolis;3303203;Baixada Fluminense;10
58;4;2003;2003m4;20;3;Nova Iguaçu;3303500;Baixada Fluminense;41
59;4;2003;2003m4;15;3;Duque de Caxias;3301702;Baixada Fluminense;27
60;4;2003;2003m4;15;3;Duque de Caxias;3301702;Baixada Fluminense;17
61;4;2003;2003m4;15;3;Duque de Caxias;3301702;Baixada Fluminense;3
62;4;2003;2003m4;15;3;Duque de Caxias;3301702;Baixada Fluminense;9
64;4;2003;2003m4;21;3;São João de Meriti;3305109;Baixada Fluminense;29
65;4;2003;2003m4;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;10
66;4;2003;2003m4;34;3;Magé;3302502;Baixada Fluminense;22
71;4;2003;2003m4;35;4;"Itaboraí;Tanguá";9999983;Interior;25
72;4;2003;2003m4;7;4;São Gonçalo;3304904;Grande Niterói;4
73;4;2003;2003m4;7;4;São Gonçalo;3304904;Grande Niterói;4
74;4;2003;2003m4;7;4;São Gonçalo;3304904;Grande Niterói;23
75;4;2003;2003m4;7;4;São Gonçalo;3304904;Grande Niterói;2
76;4;2003;2003m4;12;4;Niterói;3303302;Grande Niterói;0
77;4;2003;2003m4;12;4;Niterói;3303302;Grande Niterói;7
78;4;2003;2003m4;12;4;Niterói;3303302;Grande Niterói;17
79;4;2003;2003m4;12;4;Niterói;3303302;Grande Niterói;1
81;4;2003;2003m4;12;4;Niterói;3303302;Grande Niterói;2
82;4;2003;2003m4;12;4;Maricá;3302700;Grande Niterói;7
88;4;2003;2003m4;10;5;Barra do Pirai;3300308;Interior;2
89;4;2003;2003m4;37;5;Resende;3304201;Interior;8
90;4;2003;2003m4;28;5;Barra Mansa;3300407;Interior;5
91;4;2003;2003m4;10;5;Valença;3306107;Interior;6
92;4;2003;2003m4;10;5;Rio das Flores;3304508;Interior;0
93;4;2003;2003m4;28;5;Volta Redonda;3306305;Interior;23
94;4;2003;2003m4;10;5;"Piraí;Pinheiral";9999988;Interior;5
95;4;2003;2003m4;10;5;Vassouras;3306206;Interior;3
96;4;2003;2003m4;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;34
97;4;2003;2003m4;10;5;Mendes;3302809;Interior;0
98;4;2003;2003m4;10;5;Engenheiro Paulo de Frontin;3301801;Interior;2
99;4;2003;2003m4;37;5;Itatiaia;3302254;Interior;0
100;4;2003;2003m4;28;5;"Porto Real;Quatis";9999992;Interior;3
104;4;2003;2003m4;30;7;São José do Vale do Rio Preto;3305158;Interior;2
105;4;2003;2003m4;26;7;Petrópolis;3303906;Interior;16
106;4;2003;2003m4;26;7;Petrópolis;3303906;Interior;5
107;4;2003;2003m4;38;7;Paraíba do Sul;3303708;Interior;1
108;4;2003;2003m4;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;9
109;4;2003;2003m4;38;7;Sapucaia;3305406;Interior;0
110;4;2003;2003m4;30;7;Teresópolis;3305802;Interior;13
111;4;2003;2003m4;11;7;Sumidouro;3305703;Interior;2
112;4;2003;2003m4;11;7;Carmo;3301207;Interior;0
118;4;2003;2003m4;25;4;Araruama;3300209;Interior;5
119;4;2003;2003m4;35;4;Rio Bonito;3304300;Interior;4
120;4;2003;2003m4;35;4;Silva Jardim;3305604;Interior;22
121;4;2003;2003m4;32;6;Casimiro de Abreu;3301306;Interior;0
122;4;2003;2003m4;32;6;Conceição de Macabú;3301405;Interior;15
123;4;2003;2003m4;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;26
124;4;2003;2003m4;25;4;Saquarema;3305505;Interior;12
125;4;2003;2003m4;25;4;São Pedro da Aldeia;3305208;Interior;7
126;4;2003;2003m4;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;15
127;4;2003;2003m4;25;4;Armação dos Búzios;3300233;Interior;9
128;4;2003;2003m4;32;6;Rio das Ostras;3304524;Interior;0
129;4;2003;2003m4;25;4;Iguaba Grande;3301876;Interior;2
134;4;2003;2003m4;8;6;Campos dos Goytacazes;3301009;Interior;55
135;4;2003;2003m4;36;6;Itaocara;3302106;Interior;8
136;4;2003;2003m4;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;14
137;4;2003;2003m4;36;6;Miracema;3303005;Interior;2
138;4;2003;2003m4;29;6;Laje do Muriaé;3302304;Interior;2
139;4;2003;2003m4;29;6;Porciúncula;3304102;Interior;2
140;4;2003;2003m4;29;6;"Natividade;Varre-Sai";9999997;Interior;0
141;4;2003;2003m4;8;6;São Fidélis;3304805;Interior;6
142;4;2003;2003m4;36;6;Cambuci;3300902;Interior;3
143;4;2003;2003m4;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;36
144;4;2003;2003m4;29;6;Bom Jesus de Itabapoana;3300605;Interior;8
145;4;2003;2003m4;8;6;São João da Barra;3305000;Interior;1
146;4;2003;2003m4;8;6;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;34
151;4;2003;2003m4;11;7;Nova Friburgo;3303401;Interior;20
152;4;2003;2003m4;11;7;Duas Barras;3301603;Interior;3
153;4;2003;2003m4;11;7;Cantagalo;3301108;Interior;5
154;4;2003;2003m4;11;7;"Cordeiro;Macuco";9999998;Interior;4
155;4;2003;2003m4;36;6;São Sebastião do Alto;3305307;Interior;3
156;4;2003;2003m4;11;7;Santa Maria Madalena;3304607;Interior;7
157;4;2003;2003m4;11;7;Trajano de Morais;3305901;Interior;0
158;4;2003;2003m4;11;7;Bom Jardim;3300506;Interior;6
159;4;2003;2003m4;35;4;Cachoeiras de Macacu;3300803;Interior;11
165;4;2003;2003m4;33;5;Mangaratiba;3302601;Interior;5
166;4;2003;2003m4;33;5;Angra dos Reis;3300100;Interior;22
167;4;2003;2003m4;33;5;Paraty;3303807;Interior;7
168;4;2003;2003m4;10;5;Rio Claro;3304409;Interior;1
1;5;2003;2003m5;5;1;Rio de Janeiro;3304557;Capital;4
4;5;2003;2003m5;5;1;Rio de Janeiro;3304557;Capital;4
5;5;2003;2003m5;13;1;Rio de Janeiro;3304557;Capital;5
6;5;2003;2003m5;1;1;Rio de Janeiro;3304557;Capital;21
7;5;2003;2003m5;1;1;Rio de Janeiro;3304557;Capital;0
9;5;2003;2003m5;2;1;Rio de Janeiro;3304557;Capital;6
10;5;2003;2003m5;2;1;Rio de Janeiro;3304557;Capital;3
12;5;2003;2003m5;19;1;Rio de Janeiro;3304557;Capital;8
13;5;2003;2003m5;19;1;Rio de Janeiro;3304557;Capital;3
14;5;2003;2003m5;23;1;Rio de Janeiro;3304557;Capital;3
15;5;2003;2003m5;23;1;Rio de Janeiro;3304557;Capital;8
16;5;2003;2003m5;31;2;Rio de Janeiro;3304557;Capital;11
17;5;2003;2003m5;4;1;Rio de Janeiro;3304557;Capital;9
18;5;2003;2003m5;6;1;Rio de Janeiro;3304557;Capital;1
19;5;2003;2003m5;6;1;Rio de Janeiro;3304557;Capital;5
20;5;2003;2003m5;6;1;Rio de Janeiro;3304557;Capital;4
21;5;2003;2003m5;22;1;Rio de Janeiro;3304557;Capital;25
22;5;2003;2003m5;16;1;Rio de Janeiro;3304557;Capital;16
23;5;2003;2003m5;3;1;Rio de Janeiro;3304557;Capital;1
24;5;2003;2003m5;3;1;Rio de Janeiro;3304557;Capital;8
25;5;2003;2003m5;3;1;Rio de Janeiro;3304557;Capital;37
26;5;2003;2003m5;3;1;Rio de Janeiro;3304557;Capital;0
27;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;1
28;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;6
29;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;4
30;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;5
31;5;2003;2003m5;14;2;Rio de Janeiro;3304557;Capital;0
32;5;2003;2003m5;18;2;Rio de Janeiro;3304557;Capital;29
33;5;2003;2003m5;14;2;Rio de Janeiro;3304557;Capital;29
34;5;2003;2003m5;14;2;Rio de Janeiro;3304557;Capital;67
35;5;2003;2003m5;39;2;Rio de Janeiro;3304557;Capital;32
36;5;2003;2003m5;27;2;Rio de Janeiro;3304557;Capital;15
37;5;2003;2003m5;17;1;Rio de Janeiro;3304557;Capital;11
38;5;2003;2003m5;16;1;Rio de Janeiro;3304557;Capital;14
39;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;27
40;5;2003;2003m5;9;2;Rio de Janeiro;3304557;Capital;6
41;5;2003;2003m5;18;2;Rio de Janeiro;3304557;Capital;6
43;5;2003;2003m5;39;2;Rio de Janeiro;3304557;Capital;0
44;5;2003;2003m5;3;1;Rio de Janeiro;3304557;Capital;6
48;5;2003;2003m5;24;3;Seropédica;3305554;Baixada Fluminense;3
50;5;2003;2003m5;24;3;Itaguaí;3302007;Baixada Fluminense;8
51;5;2003;2003m5;24;3;Paracambi;3303609;Baixada Fluminense;0
52;5;2003;2003m5;20;3;Nova Iguaçu;3303500;Baixada Fluminense;5
53;5;2003;2003m5;20;3;Mesquita;3302858;Baixada Fluminense;10
54;5;2003;2003m5;20;3;Belford Roxo;3300456;Baixada Fluminense;23
55;5;2003;2003m5;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;15
56;5;2003;2003m5;20;3;Nova Iguaçu;3303500;Baixada Fluminense;11
57;5;2003;2003m5;20;3;Nilópolis;3303203;Baixada Fluminense;7
58;5;2003;2003m5;20;3;Nova Iguaçu;3303500;Baixada Fluminense;39
59;5;2003;2003m5;15;3;Duque de Caxias;3301702;Baixada Fluminense;38
60;5;2003;2003m5;15;3;Duque de Caxias;3301702;Baixada Fluminense;15
61;5;2003;2003m5;15;3;Duque de Caxias;3301702;Baixada Fluminense;1
62;5;2003;2003m5;15;3;Duque de Caxias;3301702;Baixada Fluminense;12
64;5;2003;2003m5;21;3;São João de Meriti;3305109;Baixada Fluminense;27
65;5;2003;2003m5;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;20
66;5;2003;2003m5;34;3;Magé;3302502;Baixada Fluminense;39
71;5;2003;2003m5;35;4;"Itaboraí;Tanguá";9999983;Interior;28
72;5;2003;2003m5;7;4;São Gonçalo;3304904;Grande Niterói;7
73;5;2003;2003m5;7;4;São Gonçalo;3304904;Grande Niterói;7
74;5;2003;2003m5;7;4;São Gonçalo;3304904;Grande Niterói;27
75;5;2003;2003m5;7;4;São Gonçalo;3304904;Grande Niterói;3
76;5;2003;2003m5;12;4;Niterói;3303302;Grande Niterói;2
77;5;2003;2003m5;12;4;Niterói;3303302;Grande Niterói;1
78;5;2003;2003m5;12;4;Niterói;3303302;Grande Niterói;13
79;5;2003;2003m5;12;4;Niterói;3303302;Grande Niterói;3
81;5;2003;2003m5;12;4;Niterói;3303302;Grande Niterói;1
82;5;2003;2003m5;12;4;Maricá;3302700;Grande Niterói;3
88;5;2003;2003m5;10;5;Barra do Pirai;3300308;Interior;8
89;5;2003;2003m5;37;5;Resende;3304201;Interior;11
90;5;2003;2003m5;28;5;Barra Mansa;3300407;Interior;14
91;5;2003;2003m5;10;5;Valença;3306107;Interior;1
92;5;2003;2003m5;10;5;Rio das Flores;3304508;Interior;1
93;5;2003;2003m5;28;5;Volta Redonda;3306305;Interior;15
94;5;2003;2003m5;10;5;"Piraí;Pinheiral";9999988;Interior;1
95;5;2003;2003m5;10;5;Vassouras;3306206;Interior;5
96;5;2003;2003m5;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;8
97;5;2003;2003m5;10;5;Mendes;3302809;Interior;1
98;5;2003;2003m5;10;5;Engenheiro Paulo de Frontin;3301801;Interior;1
99;5;2003;2003m5;37;5;Itatiaia;3302254;Interior;2
100;5;2003;2003m5;28;5;"Porto Real;Quatis";9999992;Interior;1
104;5;2003;2003m5;30;7;São José do Vale do Rio Preto;3305158;Interior;1
105;5;2003;2003m5;26;7;Petrópolis;3303906;Interior;7
106;5;2003;2003m5;26;7;Petrópolis;3303906;Interior;4
107;5;2003;2003m5;38;7;Paraíba do Sul;3303708;Interior;4
108;5;2003;2003m5;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;8
109;5;2003;2003m5;38;7;Sapucaia;3305406;Interior;0
110;5;2003;2003m5;30;7;Teresópolis;3305802;Interior;19
111;5;2003;2003m5;11;7;Sumidouro;3305703;Interior;4
112;5;2003;2003m5;11;7;Carmo;3301207;Interior;1
118;5;2003;2003m5;25;4;Araruama;3300209;Interior;11
119;5;2003;2003m5;35;4;Rio Bonito;3304300;Interior;7
120;5;2003;2003m5;35;4;Silva Jardim;3305604;Interior;5
121;5;2003;2003m5;32;6;Casimiro de Abreu;3301306;Interior;11
122;5;2003;2003m5;32;6;Conceição de Macabú;3301405;Interior;10
123;5;2003;2003m5;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;55
124;5;2003;2003m5;25;4;Saquarema;3305505;Interior;6
125;5;2003;2003m5;25;4;São Pedro da Aldeia;3305208;Interior;8
126;5;2003;2003m5;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;11
127;5;2003;2003m5;25;4;Armação dos Búzios;3300233;Interior;3
128;5;2003;2003m5;32;6;Rio das Ostras;3304524;Interior;7
129;5;2003;2003m5;25;4;Iguaba Grande;3301876;Interior;0
134;5;2003;2003m5;8;6;Campos dos Goytacazes;3301009;Interior;27
135;5;2003;2003m5;36;6;Itaocara;3302106;Interior;8
136;5;2003;2003m5;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;6
137;5;2003;2003m5;36;6;Miracema;3303005;Interior;6
138;5;2003;2003m5;29;6;Laje do Muriaé;3302304;Interior;0
139;5;2003;2003m5;29;6;Porciúncula;3304102;Interior;4
140;5;2003;2003m5;29;6;"Natividade;Varre-Sai";9999997;Interior;13
141;5;2003;2003m5;8;6;São Fidélis;3304805;Interior;8
142;5;2003;2003m5;36;6;Cambuci;3300902;Interior;10
143;5;2003;2003m5;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;15
144;5;2003;2003m5;29;6;Bom Jesus de Itabapoana;3300605;Interior;10
145;5;2003;2003m5;8;6;São João da Barra;3305000;Interior;6
146;5;2003;2003m5;8;6;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;44
151;5;2003;2003m5;11;7;Nova Friburgo;3303401;Interior;6
152;5;2003;2003m5;11;7;Duas Barras;3301603;Interior;2
153;5;2003;2003m5;11;7;Cantagalo;3301108;Interior;0
154;5;2003;2003m5;11;7;"Cordeiro;Macuco";9999998;Interior;3
155;5;2003;2003m5;36;6;São Sebastião do Alto;3305307;Interior;1
156;5;2003;2003m5;11;7;Santa Maria Madalena;3304607;Interior;7
157;5;2003;2003m5;11;7;Trajano de Morais;3305901;Interior;1
158;5;2003;2003m5;11;7;Bom Jardim;3300506;Interior;3
159;5;2003;2003m5;35;4;Cachoeiras de Macacu;3300803;Interior;17
165;5;2003;2003m5;33;5;Mangaratiba;3302601;Interior;14
166;5;2003;2003m5;33;5;Angra dos Reis;3300100;Interior;8
167;5;2003;2003m5;33;5;Paraty;3303807;Interior;11
168;5;2003;2003m5;10;5;Rio Claro;3304409;Interior;3
1;6;2003;2003m6;5;1;Rio de Janeiro;3304557;Capital;3
4;6;2003;2003m6;5;1;Rio de Janeiro;3304557;Capital;11
5;6;2003;2003m6;13;1;Rio de Janeiro;3304557;Capital;9
6;6;2003;2003m6;1;1;Rio de Janeiro;3304557;Capital;12
7;6;2003;2003m6;1;1;Rio de Janeiro;3304557;Capital;5
9;6;2003;2003m6;2;1;Rio de Janeiro;3304557;Capital;7
10;6;2003;2003m6;2;1;Rio de Janeiro;3304557;Capital;6
12;6;2003;2003m6;19;1;Rio de Janeiro;3304557;Capital;4
13;6;2003;2003m6;19;1;Rio de Janeiro;3304557;Capital;2
14;6;2003;2003m6;23;1;Rio de Janeiro;3304557;Capital;4
15;6;2003;2003m6;23;1;Rio de Janeiro;3304557;Capital;16
16;6;2003;2003m6;31;2;Rio de Janeiro;3304557;Capital;9
17;6;2003;2003m6;4;1;Rio de Janeiro;3304557;Capital;12
18;6;2003;2003m6;6;1;Rio de Janeiro;3304557;Capital;4
19;6;2003;2003m6;6;1;Rio de Janeiro;3304557;Capital;5
20;6;2003;2003m6;6;1;Rio de Janeiro;3304557;Capital;2
21;6;2003;2003m6;22;1;Rio de Janeiro;3304557;Capital;23
22;6;2003;2003m6;16;1;Rio de Janeiro;3304557;Capital;11
23;6;2003;2003m6;3;1;Rio de Janeiro;3304557;Capital;5
24;6;2003;2003m6;3;1;Rio de Janeiro;3304557;Capital;7
25;6;2003;2003m6;3;1;Rio de Janeiro;3304557;Capital;47
26;6;2003;2003m6;3;1;Rio de Janeiro;3304557;Capital;0
27;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;14
28;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;10
29;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;5
30;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;9
31;6;2003;2003m6;14;2;Rio de Janeiro;3304557;Capital;0
32;6;2003;2003m6;18;2;Rio de Janeiro;3304557;Capital;26
33;6;2003;2003m6;14;2;Rio de Janeiro;3304557;Capital;35
34;6;2003;2003m6;14;2;Rio de Janeiro;3304557;Capital;64
35;6;2003;2003m6;39;2;Rio de Janeiro;3304557;Capital;27
36;6;2003;2003m6;27;2;Rio de Janeiro;3304557;Capital;10
37;6;2003;2003m6;17;1;Rio de Janeiro;3304557;Capital;17
38;6;2003;2003m6;16;1;Rio de Janeiro;3304557;Capital;14
39;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;31
40;6;2003;2003m6;9;2;Rio de Janeiro;3304557;Capital;24
41;6;2003;2003m6;18;2;Rio de Janeiro;3304557;Capital;5
43;6;2003;2003m6;39;2;Rio de Janeiro;3304557;Capital;0
44;6;2003;2003m6;3;1;Rio de Janeiro;3304557;Capital;10
48;6;2003;2003m6;24;3;Seropédica;3305554;Baixada Fluminense;2
50;6;2003;2003m6;24;3;Itaguaí;3302007;Baixada Fluminense;7
51;6;2003;2003m6;24;3;Paracambi;3303609;Baixada Fluminense;2
52;6;2003;2003m6;20;3;Nova Iguaçu;3303500;Baixada Fluminense;5
53;6;2003;2003m6;20;3;Mesquita;3302858;Baixada Fluminense;8
54;6;2003;2003m6;20;3;Belford Roxo;3300456;Baixada Fluminense;21
55;6;2003;2003m6;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;21
56;6;2003;2003m6;20;3;Nova Iguaçu;3303500;Baixada Fluminense;15
57;6;2003;2003m6;20;3;Nilópolis;3303203;Baixada Fluminense;8
58;6;2003;2003m6;20;3;Nova Iguaçu;3303500;Baixada Fluminense;15
59;6;2003;2003m6;15;3;Duque de Caxias;3301702;Baixada Fluminense;32
60;6;2003;2003m6;15;3;Duque de Caxias;3301702;Baixada Fluminense;14
61;6;2003;2003m6;15;3;Duque de Caxias;3301702;Baixada Fluminense;2
62;6;2003;2003m6;15;3;Duque de Caxias;3301702;Baixada Fluminense;14
64;6;2003;2003m6;21;3;São João de Meriti;3305109;Baixada Fluminense;27
65;6;2003;2003m6;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;13
66;6;2003;2003m6;34;3;Magé;3302502;Baixada Fluminense;40
71;6;2003;2003m6;35;4;"Itaboraí;Tanguá";9999983;Interior;21
72;6;2003;2003m6;7;4;São Gonçalo;3304904;Grande Niterói;8
73;6;2003;2003m6;7;4;São Gonçalo;3304904;Grande Niterói;4
74;6;2003;2003m6;7;4;São Gonçalo;3304904;Grande Niterói;29
75;6;2003;2003m6;7;4;São Gonçalo;3304904;Grande Niterói;8
76;6;2003;2003m6;12;4;Niterói;3303302;Grande Niterói;4
77;6;2003;2003m6;12;4;Niterói;3303302;Grande Niterói;6
78;6;2003;2003m6;12;4;Niterói;3303302;Grande Niterói;11
79;6;2003;2003m6;12;4;Niterói;3303302;Grande Niterói;2
81;6;2003;2003m6;12;4;Niterói;3303302;Grande Niterói;0
82;6;2003;2003m6;12;4;Maricá;3302700;Grande Niterói;3
88;6;2003;2003m6;10;5;Barra do Pirai;3300308;Interior;18
89;6;2003;2003m6;37;5;Resende;3304201;Interior;11
90;6;2003;2003m6;28;5;Barra Mansa;3300407;Interior;11
91;6;2003;2003m6;10;5;Valença;3306107;Interior;11
92;6;2003;2003m6;10;5;Rio das Flores;3304508;Interior;0
93;6;2003;2003m6;28;5;Volta Redonda;3306305;Interior;11
94;6;2003;2003m6;10;5;"Piraí;Pinheiral";9999988;Interior;1
95;6;2003;2003m6;10;5;Vassouras;3306206;Interior;3
96;6;2003;2003m6;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;11
97;6;2003;2003m6;10;5;Mendes;3302809;Interior;0
98;6;2003;2003m6;10;5;Engenheiro Paulo de Frontin;3301801;Interior;2
99;6;2003;2003m6;37;5;Itatiaia;3302254;Interior;4
100;6;2003;2003m6;28;5;"Porto Real;Quatis";9999992;Interior;7
104;6;2003;2003m6;30;7;São José do Vale do Rio Preto;3305158;Interior;2
105;6;2003;2003m6;26;7;Petrópolis;3303906;Interior;3
106;6;2003;2003m6;26;7;Petrópolis;3303906;Interior;3
107;6;2003;2003m6;38;7;Paraíba do Sul;3303708;Interior;1
108;6;2003;2003m6;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;6
109;6;2003;2003m6;38;7;Sapucaia;3305406;Interior;3
110;6;2003;2003m6;30;7;Teresópolis;3305802;Interior;14
111;6;2003;2003m6;11;7;Sumidouro;3305703;Interior;1
112;6;2003;2003m6;11;7;Carmo;3301207;Interior;1
118;6;2003;2003m6;25;4;Araruama;3300209;Interior;15
119;6;2003;2003m6;35;4;Rio Bonito;3304300;Interior;3
120;6;2003;2003m6;35;4;Silva Jardim;3305604;Interior;12
121;6;2003;2003m6;32;6;Casimiro de Abreu;3301306;Interior;7
122;6;2003;2003m6;32;6;Conceição de Macabú;3301405;Interior;14
123;6;2003;2003m6;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;40
124;6;2003;2003m6;25;4;Saquarema;3305505;Interior;8
125;6;2003;2003m6;25;4;São Pedro da Aldeia;3305208;Interior;6
126;6;2003;2003m6;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;13
127;6;2003;2003m6;25;4;Armação dos Búzios;3300233;Interior;12
128;6;2003;2003m6;32;6;Rio das Ostras;3304524;Interior;8
129;6;2003;2003m6;25;4;Iguaba Grande;3301876;Interior;0
134;6;2003;2003m6;8;6;Campos dos Goytacazes;3301009;Interior;24
135;6;2003;2003m6;36;6;Itaocara;3302106;Interior;5
136;6;2003;2003m6;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;12
137;6;2003;2003m6;36;6;Miracema;3303005;Interior;0
138;6;2003;2003m6;29;6;Laje do Muriaé;3302304;Interior;0
139;6;2003;2003m6;29;6;Porciúncula;3304102;Interior;1
140;6;2003;2003m6;29;6;"Natividade;Varre-Sai";9999997;Interior;6
141;6;2003;2003m6;8;6;São Fidélis;3304805;Interior;8
142;6;2003;2003m6;36;6;Cambuci;3300902;Interior;11
143;6;2003;2003m6;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;15
144;6;2003;2003m6;29;6;Bom Jesus de Itabapoana;3300605;Interior;12
145;6;2003;2003m6;8;6;São João da Barra;3305000;Interior;5
146;6;2003;2003m6;8;6;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;42
151;6;2003;2003m6;11;7;Nova Friburgo;3303401;Interior;13
152;6;2003;2003m6;11;7;Duas Barras;3301603;Interior;0
153;6;2003;2003m6;11;7;Cantagalo;3301108;Interior;4
154;6;2003;2003m6;11;7;"Cordeiro;Macuco";9999998;Interior;8
155;6;2003;2003m6;36;6;São Sebastião do Alto;3305307;Interior;5
