"aisp";"mes";"vano";"nome_comandante_bpm"
17;2;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;2;2011;"TEN CEL CARLOS DE SOUZA ALVES"
19;2;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;2;2011;"CEL EDSON DE ALMEIDA"
21;2;2011;"TEN CEL RICARDO ARLEM DE GOUVEA MATOS"
22;2;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;2;2011;"TEN CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
24;2;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;2;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
26;2;2011;"CEL IBIS SILVA PEREIRA"
27;2;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;2;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;2;2011;"TEN CEL ALEXANDRE DE SOUZA"
30;2;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;2;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;2;2011;"TEN CEL CID RODRIGUES TAVARES"
33;2;2011;"CEL AMAURY SIMÕES"
34;2;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;2;2011;"TEN CEL MARCOS OSCAR FERREIRA RIBEIRO"
36;2;2011;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
37;2;2011;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;2;2011;"TEN CEL DÉCIO LIMA DE BONFIM"
39;2;2011;"TEN CEL ALEC MOURA"
40;2;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
41;2;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
1;3;2011;"TEN CEL RANULFO SOUZA BRANDÃO FILHO"
2;3;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;3;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;3;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;3;2011;"CEL EDILSON DE MORAES FILHO"
6;3;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;3;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;3;2011;"CEL GILMAR BARROS DOS REIS"
9;3;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;3;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;3;2011;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
12;3;2011;"TEN CEL PAULO HENRIQUE AZEVEDO MORAES"
13;3;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
14;3;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;3;2011;"CEL ALVARO SÉRGIO ALVES DE MOURA"
16;3;2011;"CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;3;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;3;2011;"CEL CARLOS DE SOUZA ALVES"
19;3;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;3;2011;"CEL SÉRGIO LUIZ MENDES AFONSO"
21;3;2011;"TEN CEL RICARDO ARLEM DE GOUVEA MATOS"
22;3;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;3;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;3;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;3;2011;"TEN CEL SAMIR VAZ LIMA"
26;3;2011;"TEN CEL ANDRÉ LUIS ARAÚJO VIDAL"
27;3;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;3;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;3;2011;"CEL JAMES DE BARROS"
30;3;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;3;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;3;2011;"TEN CEL CID RODRIGUES TAVARES"
33;3;2011;"CEL AMAURY SIMÕES"
34;3;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;3;2011;"CEL CÉSAR AUGUSTO TANNER DE LIMA ALVES"
36;3;2011;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
37;3;2011;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;3;2011;"TEN CEL MARCUS VINICIUS MENDONÇA DE OLIVEIRA"
39;3;2011;"TEN CEL CLÁUDIO DE LUCAS LIMA"
40;3;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
41;3;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
1;4;2011;"TEN CEL RANULFO SOUZA BRANDÃO FILHO"
2;4;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;4;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;4;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;4;2011;"CEL EDILSON DE MORAES FILHO"
6;4;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;4;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;4;2011;"CEL GILMAR BARROS DOS REIS"
9;4;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;4;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;4;2011;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
12;4;2011;"TEN CEL PAULO HENRIQUE AZEVEDO MORAES"
13;4;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
14;4;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;4;2011;"CEL ALVARO SÉRGIO ALVES DE MOURA"
16;4;2011;"CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;4;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;4;2011;"CEL CARLOS DE SOUZA ALVES"
19;4;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;4;2011;"CEL SÉRGIO LUIZ MENDES AFONSO"
21;4;2011;"TEN CEL RICARDO ARLEM DE GOUVEA MATOS"
22;4;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;4;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;4;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;4;2011;"TEN CEL SAMIR VAZ LIMA"
26;4;2011;"TEN CEL ANDRÉ LUIS ARAÚJO VIDAL"
27;4;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;4;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;4;2011;"CEL JAMES DE BARROS"
30;4;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;4;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;4;2011;"TEN CEL CID RODRIGUES TAVARES"
33;4;2011;"CEL AMAURY SIMÕES"
34;4;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;4;2011;"CEL CÉSAR AUGUSTO TANNER DE LIMA ALVES"
36;4;2011;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
37;4;2011;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;4;2011;"TEN CEL MARCUS VINICIUS MENDONÇA DE OLIVEIRA"
39;4;2011;"TEN CEL CLÁUDIO DE LUCAS LIMA"
40;4;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
41;4;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
1;5;2011;"TEN CEL RANULFO SOUZA BRANDÃO FILHO"
2;5;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;5;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;5;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;5;2011;"CEL EDILSON DE MORAES FILHO"
6;5;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;5;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;5;2011;"CEL GILMAR BARROS DOS REIS"
9;5;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;5;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;5;2011;"TEN CEL JAMES DE BARROS"
12;5;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
13;5;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
14;5;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;5;2011;"TEN CEL SÉRGIO LUIZ MENDES AFONSO"
16;5;2011;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;5;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;5;2011;"CEL CARLOS DE SOUZA ALVES"
19;5;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;5;2011;"CEL EDSON DE ALMEIDA"
21;5;2011;"TEN CEL GEORGE FREITAS DE SOUZA"
22;5;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;5;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;5;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;5;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
26;5;2011;"TEN CEL IBIS SILVA PEREIRA"
27;5;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;5;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;5;2011;"TEN CEL ALEXANDRE DE SOUZA"
30;5;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;5;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;5;2011;"TEN CEL CID RODRIGUES TAVARES"
33;5;2011;"CEL AMAURY SIMÕES"
34;5;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;5;2011;"TEN CEL MARCOS OSCAR FERREIRA RIBEIRO"
36;5;2011;"TEN CEL EDILSON DE MORAES FILHO"
37;5;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
38;5;2011;"TEN CEL DÉCIO LIMA DE BONFIM"
39;5;2011;"TEN CEL ALEC MOURA"
40;5;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
41;5;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
1;6;2011;"TEN CEL RANULFO SOUZA BRANDÃO FILHO"
2;6;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;6;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;6;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;6;2011;"CEL EDILSON DE MORAES FILHO"
6;6;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;6;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;6;2011;"CEL GILMAR BARROS DOS REIS"
9;6;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;6;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;6;2011;"TEN CEL JAMES DE BARROS"
12;6;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
13;6;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
14;6;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;6;2011;"TEN CEL SÉRGIO LUIZ MENDES AFONSO"
16;6;2011;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;6;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;6;2011;"CEL CARLOS DE SOUZA ALVES"
19;6;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;6;2011;"CEL EDSON DE ALMEIDA"
21;6;2011;"TEN CEL GEORGE FREITAS DE SOUZA"
22;6;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;6;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;6;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;6;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
26;6;2011;"TEN CEL IBIS SILVA PEREIRA"
27;6;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;6;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;6;2011;"TEN CEL ALEXANDRE DE SOUZA"
30;6;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;6;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;6;2011;"TEN CEL CID RODRIGUES TAVARES"
33;6;2011;"CEL AMAURY SIMÕES"
34;6;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;6;2011;"TEN CEL MARCOS OSCAR FERREIRA RIBEIRO"
36;6;2011;"TEN CEL EDILSON DE MORAES FILHO"
37;6;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
38;6;2011;"TEN CEL DÉCIO LIMA DE BONFIM"
39;6;2011;"TEN CEL ALEC MOURA"
40;6;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
41;6;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
2;7;2011;"CEL JOSÉ DA SILVA MACEDO JÚNIOR"
3;7;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;7;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;7;2011;"CEL AMAURY SIMÕES"
6;7;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;7;2011;"CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
8;7;2011;"CEL GILMAR BARROS DOS REIS"
9;7;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;7;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;7;2011;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
12;7;2011;"CEL SÉRGIO LUIZ MENDES AFONSO"
14;7;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
15;7;2011;"TEN CEL MARCELO MOREIRA MALHEIROS"
16;7;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
17;7;2011;"CEL WOLNEY DIAS FERREIRA"
18;7;2011;"TEN CEL MÁRIO LUIZ ANTUNES CARNEIRO"
19;7;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;7;2011;"TEN CEL PAULO HENRIQUE AZEVEDO MORAES"
21;7;2011;"TEN CEL GEORGE FREITAS DE SOUZA"
22;7;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
23;7;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;7;2011;"TEN CEL RANULFO SOUZA BRANDÃO FILHO"
25;7;2011;"TEN CEL SAMIR VAZ LIMA"
26;7;2011;"TEN CEL ANDRÉ LUIS ARAÚJO VIDAL"
27;7;2011;"CEL ALVARO SÉRGIO ALVES DE MOURA"
28;7;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;7;2011;"CEL JAMES DE BARROS"
30;7;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;7;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;7;2011;"TEN CEL CID RODRIGUES TAVARES"
33;7;2011;"TEN CEL ALMYR CABRAL MENDONÇA"
34;7;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;7;2011;"CEL DANILO NASCIMENTO DA SILVA"
36;7;2011;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
37;7;2011;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;7;2011;"TEN CEL MARCUS VINICIUS MENDONÇA DE OLIVEIRA"
39;7;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
40;7;2011;"TEN CEL CLÁUDIO DE LUCAS LIMA"
41;7;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
2;8;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;8;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;8;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;8;2011;"CEL EDILSON DE MORAES FILHO"
6;8;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;8;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;8;2011;"CEL GILMAR BARROS DOS REIS"
9;8;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;8;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;8;2011;"TEN CEL JAMES DE BARROS"
12;8;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
14;8;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;8;2011;"TEN CEL SÉRGIO LUIZ MENDES AFONSO"
16;8;2011;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;8;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;8;2011;"CEL CARLOS DE SOUZA ALVES"
19;8;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;8;2011;"CEL EDSON DE ALMEIDA"
21;8;2011;"TEN CEL GEORGE FREITAS DE SOUZA"
22;8;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;8;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;8;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;8;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
26;8;2011;"TEN CEL IBIS SILVA PEREIRA"
27;8;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;8;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;8;2011;"TEN CEL ALEXANDRE DE SOUZA"
30;8;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;8;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;8;2011;"TEN CEL CID RODRIGUES TAVARES"
33;8;2011;"CEL AMAURY SIMÕES"
34;8;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;8;2011;"TEN CEL MARCOS OSCAR FERREIRA RIBEIRO"
36;8;2011;"TEN CEL EDILSON DE MORAES FILHO"
37;8;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
38;8;2011;"TEN CEL DÉCIO LIMA DE BONFIM"
39;8;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
40;8;2011;"TEN CEL ALEC MOURA"
41;8;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
2;9;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;9;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;9;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;9;2011;"CEL EDILSON DE MORAES FILHO"
6;9;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;9;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;9;2011;"CEL GILMAR BARROS DOS REIS"
9;9;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;9;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;9;2011;"TEN CEL JAMES DE BARROS"
12;9;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
14;9;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;9;2011;"TEN CEL SÉRGIO LUIZ MENDES AFONSO"
16;9;2011;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;9;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;9;2011;"CEL CARLOS DE SOUZA ALVES"
19;9;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;9;2011;"CEL EDSON DE ALMEIDA"
21;9;2011;"TEN CEL GEORGE FREITAS DE SOUZA"
22;9;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;9;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;9;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;9;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
26;9;2011;"TEN CEL IBIS SILVA PEREIRA"
27;9;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;9;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;9;2011;"TEN CEL ALEXANDRE DE SOUZA"
30;9;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;9;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;9;2011;"TEN CEL CID RODRIGUES TAVARES"
33;9;2011;"CEL AMAURY SIMÕES"
34;9;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;9;2011;"TEN CEL MARCOS OSCAR FERREIRA RIBEIRO"
36;9;2011;"TEN CEL EDILSON DE MORAES FILHO"
37;9;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
38;9;2011;"TEN CEL DÉCIO LIMA DE BONFIM"
39;9;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
40;9;2011;"TEN CEL ALEC MOURA"
41;9;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
2;10;2011;"CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
3;10;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
4;10;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
5;10;2011;"CEL EDILSON DE MORAES FILHO"
6;10;2011;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
7;10;2011;"TEN CEL CLAUDIO LUIZ SILVA DE OLIVEIRA"
8;10;2011;"CEL GILMAR BARROS DOS REIS"
9;10;2011;"TEN CEL CLÁUDIO DOS SANTOS"
10;10;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
11;10;2011;"TEN CEL JAMES DE BARROS"
12;10;2011;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
14;10;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
15;10;2011;"TEN CEL SÉRGIO LUIZ MENDES AFONSO"
16;10;2011;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
17;10;2011;"TEN CEL ANTONIO MARCOS NETTO DOS SANTOS"
18;10;2011;"CEL CARLOS DE SOUZA ALVES"
19;10;2011;"TEN CEL CLAUDIA DE MELO LOUVAIN"
20;10;2011;"CEL EDSON DE ALMEIDA"
21;10;2011;"TEN CEL GEORGE FREITAS DE SOUZA"
22;10;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
23;10;2011;"TEN CEL PAULO FREDERICO BORGES CALDAS"
24;10;2011;"CEL GILEADE AMARO DE ALBUQUERQUE"
25;10;2011;"TEN CEL HUGO FREIRE DE VASCONCELLOS FILHO"
26;10;2011;"TEN CEL IBIS SILVA PEREIRA"
27;10;2011;"TEN CEL DANILO NASCIMENTO DA SILVA"
28;10;2011;"CEL ANTONIO JORGE GONÇALVES MOREIRA"
29;10;2011;"TEN CEL ALEXANDRE DE SOUZA"
30;10;2011;"TEN CEL JÚLIO CEZAR MAFIA MARTINS"
31;10;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
32;10;2011;"TEN CEL CID RODRIGUES TAVARES"
33;10;2011;"CEL AMAURY SIMÕES"
34;10;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
35;10;2011;"TEN CEL MARCOS OSCAR FERREIRA RIBEIRO"
36;10;2011;"TEN CEL EDILSON DE MORAES FILHO"
37;10;2011;"TEN CEL CRISTIANO LUIZ GASPAR"
38;10;2011;"TEN CEL DÉCIO LIMA DE BONFIM"
39;10;2011;"TEN CEL JOÃO SILVESTRE DE ARAÚJO"
40;10;2011;"TEN CEL ALEC MOURA"
41;10;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
2;11;2011;"TEN CEL REYNALDO SALVADOR LEMOS"
3;11;2011;"TEN CEL IVANIR LINHARES FERNANDES FILHO"
4;11;2011;"TEN CEL RONAL LANGRES FREITAS DE SANTANA"
5;11;2011;"CEL AMAURY SIMÕES"
6;11;2011;"TEN CEL MÁRCIO OLIVEIRA ROCHA"
7;11;2011;"TEN CEL DJALMA JOSÉ BELTRAMI TEIXEIRA"
8;11;2011;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
9;11;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
10;11;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
11;11;2011;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
12;11;2011;"CEL WOLNEY DIAS FERREIRA"
14;11;2011;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
15;11;2011;"TEN CEL CLÁUDIO DE LUCAS LIMA"
16;11;2011;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
17;11;2011;"TEN CEL EZEQUIEL OLIVEIRA DE MENDONÇA"
18;11;2011;"TEN CEL JOÃO DE OLIVEIRA MORAES"
19;11;2011;"TEN CEL CLAUDIO COSTA DE OLIVEIRA"
20;11;2011;"TEN CEL MARCOS BORGES DA SILVA"
21;11;2011;"TEN CEL MARCELO PEREIRA ROCHA"
22;11;2011;"TEN CEL ROGÉRIO MARTINS DA SILVA"
23;11;2011;"CEL ALVARO SÉRGIO ALVES DE MOURA"
24;11;2011;"TEN CEL RANULFO SOUZA BRANDÃO FILHO"
25;11;2011;"CEL GILMAR BARROS DOS REIS"
26;11;2011;"TEN CEL MARCUS VINICIUS MENDONÇA DE OLIVEIRA"
27;11;2011;"TEN CEL FRIEDERIK MINERVINE BASSANI"
28;11;2011;"TEN CEL IGOR MAGALHAES BORGES PIRES"
29;11;2011;"TEN CEL ROBERTO DE OLIVEIRA"
30;11;2011;"TEN CEL MÁRIO MÁRCIO PEREIRA FERNANDES"
31;11;2011;"TEN CEL MARCUS VINICIUS DOS SANTOS AMARAL"
32;11;2011;"TEN CEL RAMIRO OLIVEIRA CAMPOS"
33;11;2011;"TEN CEL SAMIR VAZ LIMA"
34;11;2011;"TEN CEL RICARDO BAKR DE SOUZA FARIA"
35;11;2011;"TEN CEL WAGNER GUERCI NUNES"
36;11;2011;"TEN CEL CID RODRIGUES TAVARES"
37;11;2011;"TEN CEL ROGÉRIO FIGUEIREDO DE LACERDA"
38;11;2011;"TEN CEL MARCELO DA SILVA QUINHÕES"
39;11;2011;"TEN CEL CÉLIA GONÇALVES RODRIGUES"
40;11;2011;"TEN CEL JORGE DAMIÃO SILVA DE SOUZA"
41;11;2011;"TEN CEL CARLOS EDUARDO SARMENTO DA COSTA"
2;12;2011;"TEN CEL REYNALDO SALVADOR LEMOS"
3;12;2011;"TEN CEL IVANIR LINHARES FERNANDES FILHO"
4;12;2011;"TEN CEL RONAL LANGRES FREITAS DE SANTANA"
5;12;2011;"CEL AMAURY SIMÕES"
6;12;2011;"TEN CEL MÁRCIO OLIVEIRA ROCHA"
7;12;2011;"TEN CEL GILBERTO TENREIRO JESUS DA SILVA"
8;12;2011;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
9;12;2011;"TEN CEL GLÁUCIO MOREIRA DA SILVA"
10;12;2011;"TEN CEL BERNADETE CAMPBELL DE FREITAS DOS SANTOS"
