fmun_cod;fmun;vano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_bicicleta;furto_transeunte;furto_coletivo;furto_celular;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;apreensao_drogas;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;pol_militares_mortos_folga;pol_civis_mortos_folga;indicador_letalidade;indicador_roubo_rua;indicador_roubo_veic;registro_ocorrencias;fase
3305505;Saquarema;2015;12;2015m12;Interior;0;0;0;0;3;41;6;4;30;3;1;6;2;2;0;0;0;0;0;1;0;3;18;5;0;1;1;3;65;75;0;0;0;11;4;0;0;4;5;10;3;11;0;38;6;1;0;0;0;0;0;0;2;6;307;3
3305554;Seropédica;2015;12;2015m12;Baixada Fluminense;6;0;0;0;1;41;0;0;9;3;2;18;4;13;1;0;0;4;1;1;0;5;52;7;1;4;0;2;21;35;0;2;0;13;0;8;0;8;9;13;4;5;0;28;5;1;0;0;0;0;0;6;18;18;239;3
3305604;Silva Jardim;2015;12;2015m12;Interior;0;0;0;0;1;8;0;3;17;6;0;1;0;0;0;0;0;0;0;0;0;2;9;0;0;0;0;1;9;10;0;0;0;0;0;1;0;1;0;1;1;1;2;5;0;0;0;0;0;0;0;0;0;1;61;3
3305703;Sumidouro;2015;12;2015m12;Interior;0;0;0;0;0;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;6;0;0;0;2;0;0;0;0;0;1;0;2;0;7;0;0;0;0;0;0;0;0;0;0;42;3
3305752;Tanguá;2015;12;2015m12;Interior;0;0;0;0;0;30;0;0;6;0;0;2;0;2;2;0;0;1;0;0;0;1;8;2;1;0;0;2;10;15;0;0;0;1;2;3;2;7;4;5;0;1;0;10;0;1;0;0;0;0;0;0;5;2;82;3
3305802;Teresópolis;2015;12;2015m12;Interior;4;0;0;0;6;91;9;2;50;2;1;0;1;4;0;0;0;1;0;0;1;5;16;10;0;19;1;6;95;130;0;0;0;25;29;13;2;42;13;59;11;17;1;116;10;0;0;0;0;0;0;4;5;0;684;3
3305901;Trajano de Moraes;2015;12;2015m12;Interior;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;17;3
3306008;Três Rios;2015;12;2015m12;Interior;0;0;0;0;1;62;5;0;12;2;1;1;0;0;0;0;0;0;0;0;0;2;6;6;1;3;0;7;41;58;0;0;0;15;25;16;1;42;2;19;5;11;1;91;2;1;0;0;0;0;0;0;0;1;375;3
3306107;Valença;2015;12;2015m12;Interior;0;0;0;0;1;32;2;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;2;13;17;0;0;0;10;8;6;0;13;0;13;0;5;0;17;0;0;0;0;0;0;0;0;0;0;149;3
3306156;Varre-Sai;2015;12;2015m12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3306206;Vassouras;2015;12;2015m12;Interior;0;0;0;0;1;19;0;3;6;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;9;13;0;0;0;6;2;4;1;7;1;2;0;1;0;17;0;0;0;0;0;0;0;0;0;1;78;3
3306305;Volta Redonda;2015;12;2015m12;Interior;5;0;0;0;4;122;6;1;17;4;1;2;1;14;1;0;0;3;0;1;0;3;30;20;1;28;6;26;115;196;0;1;0;36;20;31;3;50;7;61;7;9;0;105;5;1;0;0;0;0;0;5;18;2;775;3
3300100;Angra dos Reis;2016;1;2016m1;Interior;8;0;0;0;13;67;6;1;22;9;1;6;1;17;2;0;0;5;0;0;0;8;48;14;2;5;1;7;57;87;0;1;0;26;11;25;4;40;3;42;11;6;1;66;6;0;0;0;0;0;0;8;24;6;472;3
3300159;Aperibé;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300209;Araruama;2016;1;2016m1;Interior;2;0;2;0;8;45;3;0;19;2;3;8;1;19;0;0;0;2;0;0;0;12;44;15;0;9;1;8;71;107;0;0;0;15;6;15;5;26;9;25;5;10;1;70;9;0;0;0;0;0;0;4;21;8;460;3
3300225;Areal;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300233;Armação dos Búzios;2016;1;2016m1;Interior;0;0;0;0;2;24;0;1;11;0;0;0;1;9;0;0;0;2;0;0;0;22;14;15;0;5;1;8;57;106;0;1;0;10;6;6;1;13;2;5;5;6;4;21;5;0;0;0;0;0;0;0;11;0;325;3
3300258;Arraial do Cabo;2016;1;2016m1;Interior;1;0;0;0;2;32;1;0;5;1;0;0;0;3;0;0;0;1;0;0;0;10;6;5;0;5;0;8;33;60;0;0;0;3;8;3;1;12;2;5;0;2;0;24;0;1;0;0;0;0;0;1;4;0;166;3
3300308;Barra do Piraí;2016;1;2016m1;Interior;2;0;0;0;1;49;2;2;15;0;0;0;2;1;0;0;0;0;0;0;0;1;4;3;1;0;0;2;23;29;0;0;0;7;8;13;5;23;2;30;4;12;0;36;1;1;0;0;0;0;0;2;1;0;223;3
3300407;Barra Mansa;2016;1;2016m1;Interior;3;0;0;0;1;66;3;0;12;1;0;3;0;2;1;0;0;0;0;0;0;5;13;8;1;7;0;16;78;109;0;1;0;14;9;16;5;30;5;35;2;16;0;69;2;0;0;0;0;0;0;3;3;3;411;3
3300456;Belford Roxo;2016;1;2016m1;Baixada Fluminense;14;0;0;3;8;145;8;0;33;2;1;77;15;159;11;0;0;21;0;1;0;33;320;18;2;26;4;16;68;134;0;4;0;24;1;47;3;50;52;73;26;20;0;75;14;0;0;0;0;0;0;17;191;77;1012;3
3300506;Bom Jardim;2016;1;2016m1;Interior;1;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;4;5;0;0;0;4;4;1;0;5;0;5;0;1;0;9;0;0;0;0;0;0;0;1;0;0;55;3
3300605;Bom Jesus do Itabapoana;2016;1;2016m1;Interior;0;0;0;0;0;22;1;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;3;0;2;1;0;1;16;20;0;1;0;0;2;4;2;8;1;6;1;8;1;10;0;0;0;0;0;0;0;0;2;0;91;3
3300704;Cabo Frio;2016;1;2016m1;Interior;12;0;0;0;17;97;3;6;39;6;1;10;0;45;5;0;0;4;0;0;0;25;83;20;0;26;3;14;129;205;0;1;0;36;18;48;7;70;20;69;40;27;2;99;9;3;0;0;0;0;0;12;54;10;834;3
3300803;Cachoeiras de Macacu;2016;1;2016m1;Interior;1;0;0;0;1;29;0;2;17;2;0;4;0;0;0;0;0;0;0;0;1;0;7;0;1;1;2;2;31;37;0;0;0;1;6;5;0;11;0;11;2;4;0;21;1;0;0;0;0;0;0;1;0;4;173;3
3300902;Cambuci;2016;1;2016m1;Interior;1;0;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;5;0;1;0;0;0;0;0;1;0;0;25;3
3300936;Carapebus;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301009;Campos dos Goytacazes;2016;1;2016m1;Interior;24;0;1;0;24;97;10;13;46;9;1;11;8;110;6;0;0;7;0;0;0;10;162;17;3;59;13;5;151;248;0;1;0;70;20;27;13;60;22;117;25;32;1;82;4;1;0;0;0;0;0;25;123;11;1130;3
3301108;Cantagalo;2016;1;2016m1;Interior;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;0;10;3;0;13;1;1;0;5;0;3;0;0;0;0;0;0;0;0;0;0;50;3
3301157;Cardoso Moreira;2016;1;2016m1;Interior;0;0;0;0;0;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;9;0;0;0;2;3;7;0;10;2;6;0;1;0;9;2;0;0;0;0;0;0;0;0;0;70;3
3301207;Carmo;2016;1;2016m1;Interior;0;0;0;0;0;19;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;5;0;0;0;1;2;0;2;4;2;0;0;4;0;16;0;0;0;0;0;0;0;0;0;0;74;3
3301306;Casimiro de Abreu;2016;1;2016m1;Interior;2;0;0;0;4;11;1;0;13;0;1;3;3;4;0;0;0;1;0;0;0;1;13;5;0;1;0;0;9;15;0;0;0;6;0;3;0;3;7;9;3;3;0;17;2;0;0;0;0;0;0;2;5;3;102;3
3301405;Conceição de Macabu;2016;1;2016m1;Interior;2;0;0;0;0;7;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;0;0;0;6;10;0;0;0;1;0;3;1;4;3;7;2;3;0;6;0;0;0;0;0;0;0;2;0;0;51;3
3301504;Cordeiro;2016;1;2016m1;Interior;0;0;0;0;0;11;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;6;13;0;0;0;3;6;2;1;9;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;1;60;3
3301603;Duas Barras;2016;1;2016m1;Interior;0;0;0;0;0;9;0;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;25;3
3301702;Duque de Caxias;2016;1;2016m1;Baixada Fluminense;29;0;1;0;13;281;19;4;158;33;1;264;71;490;110;0;0;69;0;2;2;52;1094;96;1;288;35;42;244;706;0;7;0;158;9;46;5;59;210;139;31;60;2;231;34;4;0;0;0;0;0;30;669;264;3449;3
3301801;Engenheiro Paulo de Frontin;2016;1;2016m1;Interior;1;0;0;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;5;0;0;0;3;3;0;0;3;0;1;0;0;0;6;0;0;0;0;0;0;0;1;0;0;33;3
3301850;Guapimirim;2016;1;2016m1;Baixada Fluminense;3;0;0;0;1;27;1;3;10;1;0;9;2;10;0;0;0;1;0;0;0;3;26;4;1;2;0;2;15;24;0;1;0;4;0;2;0;2;5;4;1;10;0;22;2;0;0;0;0;0;0;3;11;9;183;3
3301876;Iguaba Grande;2016;1;2016m1;Interior;0;0;0;0;0;7;2;0;4;3;1;2;1;3;0;0;0;0;0;0;0;1;11;4;0;2;0;2;19;27;0;0;0;1;3;1;0;4;2;6;1;0;0;6;0;0;0;0;0;0;0;0;3;2;87;3
3301900;Itaboraí;2016;1;2016m1;Interior;4;0;0;0;1;88;7;2;36;12;2;31;5;108;19;0;0;22;1;0;0;5;205;19;0;23;6;13;85;146;0;2;0;30;1;31;0;32;34;41;21;16;0;92;16;1;0;0;0;1;0;4;149;31;800;3
3302007;Itaguaí;2016;1;2016m1;Baixada Fluminense;9;0;0;0;11;47;7;4;22;15;1;59;2;44;11;0;0;19;0;0;0;16;167;25;1;6;3;8;109;152;0;3;0;26;1;12;1;14;24;27;11;7;2;47;8;0;0;0;0;0;0;9;74;59;587;3
3302056;Italva;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302106;Itaocara;2016;1;2016m1;Interior;1;0;0;0;2;13;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2;4;7;0;0;0;1;3;1;0;4;1;2;0;1;0;19;0;0;0;0;0;0;0;1;1;0;61;3
3302205;Itaperuna;2016;1;2016m1;Interior;1;0;0;0;2;46;4;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;9;26;44;0;2;0;12;16;15;1;31;3;21;6;9;0;39;0;1;0;0;0;0;0;1;0;0;272;3
3302254;Itatiaia;2016;1;2016m1;Interior;1;0;0;0;9;8;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;1;0;0;2;18;23;0;1;0;2;34;6;0;40;0;13;3;2;0;23;1;1;0;0;0;0;0;1;1;0;124;3
3302270;Japeri;2016;1;2016m1;Baixada Fluminense;11;0;1;0;7;41;6;0;21;0;1;8;7;18;6;0;0;1;0;0;0;12;53;2;0;4;1;0;11;18;0;0;0;4;4;5;4;11;20;15;2;51;0;40;5;0;0;0;0;0;0;12;25;8;307;3
3302304;Laje do Muriaé;2016;1;2016m1;Interior;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;3;0;1;0;17;0;1;0;0;0;0;0;0;0;0;0;0;33;3
3302403;Macaé;2016;1;2016m1;Interior;6;0;0;1;17;68;4;3;39;12;1;26;6;90;5;0;0;32;0;1;0;8;179;27;2;43;7;26;121;228;0;0;1;46;9;29;3;41;21;50;17;8;0;92;9;0;0;0;0;0;0;7;127;26;979;3
3302452;Macuco;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302502;Magé;2016;1;2016m1;Baixada Fluminense;4;0;0;1;4;117;9;2;42;12;3;36;6;70;20;0;0;12;0;0;0;13;172;22;1;24;5;10;80;142;0;1;0;15;1;14;0;15;18;50;11;19;0;103;11;2;0;0;0;0;0;5;102;36;745;3
3302601;Mangaratiba;2016;1;2016m1;Interior;2;0;0;0;0;20;0;7;13;0;0;3;0;6;1;0;0;0;0;0;0;2;11;31;0;2;1;7;39;81;0;1;0;3;1;2;1;4;4;5;3;1;0;28;3;2;0;0;0;0;0;2;7;3;195;3
3302700;Maricá;2016;1;2016m1;Grande Niterói;3;0;0;0;5;68;7;5;25;4;2;20;0;23;1;0;0;9;0;0;0;4;63;12;2;19;3;11;87;134;0;1;0;32;1;8;0;8;7;19;5;4;0;62;11;1;1;0;0;0;1;3;33;20;639;3
3302809;Mendes;2016;1;2016m1;Interior;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;9;11;0;0;0;1;5;0;0;5;0;1;0;2;0;5;0;0;0;0;0;0;0;0;0;0;46;3
3302858;Mesquita;2016;1;2016m1;Baixada Fluminense;15;0;0;2;9;74;5;2;26;8;0;49;10;92;14;0;0;10;0;1;0;15;199;25;1;97;9;14;38;184;0;1;0;20;1;15;2;18;39;26;14;59;0;70;6;0;0;0;0;0;0;17;116;49;832;3
3302908;Miguel Pereira;2016;1;2016m1;Interior;1;0;0;0;0;29;2;0;8;0;1;0;0;1;0;0;0;0;0;0;0;0;2;1;0;2;2;2;19;26;0;1;0;5;6;3;0;8;4;6;0;7;0;32;3;1;0;0;0;0;0;1;1;0;164;3
3303005;Miracema;2016;1;2016m1;Interior;0;0;0;0;1;27;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;14;18;0;0;0;1;20;1;0;21;0;10;0;4;0;12;2;0;0;0;0;0;0;0;0;0;98;3
3303104;Natividade;2016;1;2016m1;Interior;0;0;0;0;0;20;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;13;0;0;0;1;1;0;0;1;1;1;0;3;0;15;0;0;0;0;0;0;0;0;0;0;62;3
3303203;Nilópolis;2016;1;2016m1;Baixada Fluminense;9;0;1;1;2;50;9;1;11;14;1;111;22;157;4;0;0;20;1;2;0;21;353;26;1;53;8;11;49;148;0;1;0;25;1;4;0;5;29;12;7;13;0;75;5;0;0;0;0;1;0;11;181;111;822;3
3303302;Niterói;2016;1;2016m1;Grande Niterói;11;1;0;7;14;216;10;4;115;21;4;147;7;273;15;0;0;57;1;2;3;39;570;88;10;137;24;65;330;653;0;8;2;128;11;34;4;48;95;114;32;38;10;174;9;1;0;0;0;0;0;19;345;147;2492;3
3303401;Nova Friburgo;2016;1;2016m1;Interior;1;0;0;2;0;87;6;1;22;2;1;0;0;3;0;0;0;1;0;1;0;3;11;11;4;8;1;4;87;115;0;3;0;21;9;23;0;30;10;33;9;11;0;127;7;2;0;0;0;0;0;3;4;0;604;3
3303500;Nova Iguaçu;2016;1;2016m1;Baixada Fluminense;37;0;4;0;31;271;19;13;139;35;5;213;55;415;32;0;0;88;0;3;2;65;913;77;1;127;34;45;241;525;0;4;0;124;10;42;4;55;83;101;37;110;0;255;38;0;0;0;0;2;0;41;535;213;2920;3
3303609;Paracambi;2016;1;2016m1;Baixada Fluminense;2;0;0;0;0;14;0;0;7;1;0;3;5;2;0;0;0;1;0;0;0;0;12;1;1;1;0;1;7;11;0;0;0;5;6;4;2;12;2;4;2;13;1;25;3;0;0;0;0;0;0;2;3;3;126;3
3303708;Paraíba do Sul;2016;1;2016m1;Interior;0;0;0;0;0;21;1;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;0;1;1;9;14;0;0;0;2;10;5;1;14;1;7;4;8;0;8;1;1;0;0;0;0;0;0;1;0;105;3
3303807;Paraty;2016;1;2016m1;Interior;2;0;0;0;2;15;2;0;6;2;1;0;0;4;0;0;0;2;0;0;0;3;11;2;0;1;0;5;39;48;0;0;0;8;9;6;0;14;2;27;2;2;0;15;2;0;0;0;0;0;0;2;6;0;201;3
3303856;Paty do Alferes;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3303906;Petrópolis;2016;1;2016m1;Interior;1;0;0;0;4;101;4;5;33;6;0;1;1;9;4;0;0;0;0;0;0;1;22;20;0;19;4;11;117;171;0;1;0;45;21;35;11;67;10;44;13;35;0;83;3;2;0;0;0;0;0;1;13;1;770;3
3303955;Pinheiral;2016;1;2016m1;Interior;0;0;0;0;0;14;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;3;0;1;1;0;0;13;15;0;0;0;1;2;3;0;5;0;3;0;1;0;12;0;1;0;0;0;0;0;0;2;0;69;3
3304003;Piraí;2016;1;2016m1;Interior;1;0;0;0;0;19;2;2;9;0;0;0;5;1;0;0;0;0;0;0;0;1;7;2;0;0;1;1;14;18;0;0;0;6;3;7;0;10;3;11;0;2;0;11;0;0;0;0;0;0;0;1;1;0;102;3
3304102;Porciúncula;2016;1;2016m1;Interior;0;0;0;0;0;23;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;5;1;0;2;12;20;0;0;0;1;4;2;0;5;0;2;0;1;0;24;0;0;0;0;0;0;0;0;0;0;81;3
3304110;Porto Real;2016;1;2016m1;Interior;0;0;0;0;1;19;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;1;0;0;22;24;0;0;0;6;3;3;1;7;0;4;2;9;0;10;0;0;0;0;0;0;0;0;1;0;101;3
3304128;Quatis;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304144;Queimados;2016;1;2016m1;Baixada Fluminense;8;0;0;1;12;80;2;2;32;2;2;23;7;66;9;0;0;6;0;0;0;5;120;12;1;12;5;8;49;87;0;0;0;16;1;10;1;12;9;28;10;8;1;65;5;0;0;0;0;0;0;9;81;23;540;3
3304151;Quissamã;2016;1;2016m1;Interior;1;0;0;0;0;15;2;1;7;0;0;3;2;2;0;0;0;2;0;0;0;0;9;1;0;1;0;5;12;19;0;0;0;1;0;7;0;7;1;8;3;2;0;14;0;0;0;0;0;0;0;1;4;3;90;3
3304201;Resende;2016;1;2016m1;Interior;3;0;0;0;2;55;8;1;6;8;0;1;0;7;0;0;0;2;0;0;1;7;26;4;1;10;3;9;73;100;0;0;0;24;10;12;1;23;3;31;6;7;0;78;6;0;0;0;0;0;0;3;9;1;450;3
3304300;Rio Bonito;2016;1;2016m1;Interior;2;0;0;0;0;18;1;3;3;0;0;4;0;1;2;0;1;3;0;0;0;1;12;7;1;0;0;2;12;22;0;0;0;11;2;0;0;2;6;7;0;3;0;13;1;1;0;0;0;0;0;2;6;4;114;3
3304409;Rio Claro;2016;1;2016m1;Interior;0;0;0;0;0;8;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;3;11;15;0;0;0;1;0;0;0;0;0;1;0;1;0;2;0;1;0;0;0;0;0;0;0;1;46;3
3304508;Rio das Flores;2016;1;2016m1;Interior;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;22;3
3304524;Rio das Ostras;2016;1;2016m1;Interior;6;0;1;0;7;72;5;1;39;2;1;12;1;46;1;0;0;3;0;0;0;5;70;36;1;45;3;15;107;208;0;2;0;21;4;24;2;29;5;52;12;6;0;55;4;0;0;0;0;0;0;7;50;12;623;3
3304557;Rio de Janeiro;2016;1;2016m1;Capital;99;0;5;27;217;2425;165;46;1302;282;61;1628;364;3706;452;2;0;770;3;52;14;1261;8191;599;72;2158;727;1184;3875;9019;0;75;2;1751;445;253;61;755;1184;1085;387;484;54;2146;265;14;2;1;0;2;0;131;4928;1628;33331;3
3304607;Santa Maria Madalena;2016;1;2016m1;Interior;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;29;3
3304706;Santo Antônio de Pádua;2016;1;2016m1;Interior;1;0;0;0;0;27;0;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;0;2;17;26;0;0;0;2;17;6;0;23;2;12;2;3;0;12;5;0;0;0;0;0;0;1;0;0;136;3
3304755;São Francisco de Itabapoana;2016;1;2016m1;Interior;0;0;0;0;2;13;1;1;5;0;2;0;0;4;0;0;0;0;0;0;0;0;6;3;0;3;1;1;16;24;0;0;0;1;3;5;3;11;4;11;0;2;0;8;1;1;0;0;0;0;0;0;4;0;111;3
3304805;São Fidélis;2016;1;2016m1;Interior;0;0;0;0;0;6;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;4;3;8;0;0;0;3;3;0;1;4;0;2;1;3;0;10;0;0;0;0;0;0;0;0;0;1;59;3
3304904;São Gonçalo;2016;1;2016m1;Grande Niterói;26;0;2;7;26;351;16;7;146;57;7;367;59;829;48;0;0;94;0;3;0;81;1545;100;3;144;28;37;251;563;0;8;0;99;9;105;7;119;204;164;92;55;0;283;36;2;0;0;0;0;0;35;971;367;3795;3
3305000;São João da Barra;2016;1;2016m1;Interior;1;0;0;0;0;38;1;1;17;6;0;2;0;4;0;0;0;1;0;0;0;1;14;8;0;6;1;4;36;55;0;0;0;2;6;5;1;12;3;10;0;8;0;17;1;0;0;0;0;0;0;1;5;2;179;3
3305109;São João de Meriti;2016;1;2016m1;Baixada Fluminense;12;0;0;1;2;197;14;1;67;20;4;188;55;292;29;0;0;63;0;9;0;45;706;35;0;55;9;28;92;218;0;1;0;53;3;59;2;61;116;80;33;23;2;141;19;0;0;0;0;0;0;13;384;188;1779;3
3305133;São José de Ubá;2016;1;2016m1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3305158;São José do Vale do Rio Preto;2016;1;2016m1;Interior;1;0;0;0;0;7;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;0;0;0;0;7;2;0;8;1;6;1;3;0;2;0;0;0;0;0;0;0;1;0;0;43;3
3305208;São Pedro da Aldeia;2016;1;2016m1;Interior;2;0;0;0;2;41;2;6;28;1;3;0;0;7;0;0;0;1;0;0;0;3;13;6;2;3;0;3;41;57;0;0;0;6;14;11;3;26;5;9;10;7;1;38;3;0;0;0;0;0;0;2;8;0;252;3
3305307;São Sebastião do Alto;2016;1;2016m1;Interior;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;2;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;25;3
3305406;Sapucaia;2016;1;2016m1;Interior;0;0;0;0;0;8;1;0;9;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;5;0;0;0;0;2;1;0;3;0;1;0;3;0;11;1;0;0;0;0;0;0;0;0;0;54;3
3305505;Saquarema;2016;1;2016m1;Interior;5;1;0;0;4;34;4;3;17;2;1;4;1;4;2;0;0;0;0;0;0;6;19;10;1;3;0;6;53;74;0;0;0;6;5;2;1;7;4;22;5;6;2;34;3;1;0;0;0;0;0;6;6;4;267;3
3305554;Seropédica;2016;1;2016m1;Baixada Fluminense;2;0;0;0;6;30;1;0;13;2;1;7;2;17;0;0;0;2;0;1;0;2;34;5;0;3;3;1;19;31;0;0;0;10;0;4;1;4;7;15;2;8;0;21;2;0;0;0;0;0;0;2;19;7;199;3
3305604;Silva Jardim;2016;1;2016m1;Interior;0;0;0;0;1;8;0;1;7;0;0;3;0;0;0;0;0;0;0;0;0;1;4;3;1;1;0;3;4;12;0;0;0;1;1;1;1;3;2;3;0;1;0;8;1;1;0;0;0;0;0;0;0;3;60;3
3305703;Sumidouro;2016;1;2016m1;Interior;0;0;0;0;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;31;3
3305752;Tanguá;2016;1;2016m1;Interior;1;0;0;0;0;21;2;0;3;0;0;4;1;4;3;0;0;2;0;0;0;1;15;4;0;0;0;1;10;15;0;1;0;3;0;6;1;7;3;8;1;1;0;7;0;1;0;0;0;0;0;1;9;4;86;3
